TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-25,2026-06-25,CM,NSE,STK,24225,INE131B01039,RELAXO,EQ,,,,,RELAXO FOOT LTD.,376.2,423.0,373.1,413.55,416.0,368.95,,413.5,,,33753393,13935464778.75,406485,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,1375,INE549A01026,HCC,EQ,,,,,HINDUSTAN CONSTRUCTION CO,27.6,27.63,26.55,26.76,26.79,27.38,,26.76,,,33663287,909460767.75,29754,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,11794,INE667G01023,SAKSOFT,EQ,,,,,SAKSOFT LIMITED,139.44,163.88,138.62,160.45,160.23,139.43,,160.45,,,32322660,5132972349.92,157162,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,16249,INE483S01020,CCAVENUE,EQ,,,,,AVENUESAI LIMITED,15.63,16.33,15.36,16.07,16.05,15.63,,16.07,,,31530673,502141109.8,35782,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,2263,INE545U01014,BANDHANBNK,EQ,,,,,BANDHAN BANK LIMITED,212.65,213.59,197.5,201.76,202.15,211.76,,201.76,,,31399294,6354321689.02,159457,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,760726,INE05XR01022,BHARATCOAL,EQ,,,,,BHARAT COKING COAL LTD,42.16,42.17,40.13,40.47,40.38,41.78,,40.47,,,30262803,1238815906.1,43194,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,27020,INE00YB01025,ABINFRA,EQ,,,,,A B INFRABUILD LIMITED,10.98,13.16,10.97,11.73,11.66,10.97,,11.73,,,28401396,345544540.33,39275,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,6364,INE139A01034,NATIONALUM,EQ,,,,,NATIONAL ALUMINIUM CO LTD,340.0,342.2,331.4,332.15,333.0,348.55,,332.15,,,27955221,9384310789.3,177122,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,4587,INE614A01028,RAMCOIND,EQ,,,,,RAMCO INDUSTRIES LIMITED,313.0,356.0,313.0,342.75,332.35,304.15,,342.75,,,26777188,9198929449.25,285363,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,3812,INE256A01028,ZEEL,EQ,,,,,ZEE ENTERTAINMENT ENT LTD,116.1,116.98,110.0,111.36,110.85,115.48,,111.36,,,24635497,2786399238.6,66183,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,760229,INE0VDM01015,MEESHO,EQ,,,,,MEESHO LIMITED,188.37,190.33,184.37,186.45,185.8,188.37,,186.45,,,23935151,4486590098.46,128795,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,759806,INE0HOQ01053,GROWW,EQ,,,,,BILLIONBRAINS GARAGE VN L,199.7,202.0,197.81,199.79,199.6,199.69,,199.78,,,23930259,4786728676.83,136083,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,21951,INE548A01028,HFCL,EQ,,,,,HFCL LIMITED,209.8,215.0,209.51,215.0,215.0,204.77,,215.09,,,23441205,5026910293.14,49294,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,15259,INE614G01033,RPOWER,EQ,,,,,RELIANCE POWER LTD.,25.43,25.58,24.82,24.88,24.88,25.19,,24.88,,,22994220,577316393.41,33927,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,13528,INE776C01039,GMRAIRPORT,EQ,,,,,GMR AIRPORTS LIMITED,108.6,109.85,108.2,108.44,108.53,108.07,,108.44,,,22781637,2486333052.44,61518,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,15332,INE584A01023,NMDC,EQ,,,,,NMDC LTD.,85.9,86.25,84.48,84.94,84.74,85.7,,84.94,,,22750846,1934710126.4,49986,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,383,INE263A01024,BEL,EQ,,,,,BHARAT ELECTRONICS LTD,413.6,415.05,406.0,407.2,408.5,413.55,,407.15,,,21994027,9019719564.8,191236,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,3787,INE075A01022,WIPRO,EQ,,,,,WIPRO LTD,176.0,176.39,172.69,175.0,175.09,174.48,,175.0,,,21544904,3762965948.25,154816,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,5097,INE758T01015,ETERNAL,EQ,,,,,ETERNAL LIMITED,254.0,257.5,252.5,255.15,255.0,256.35,,255.15,,,20971007,5362109337.55,170171,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,759782,INE1TAE01010,TMCV,EQ,,,,,TATA MOTORS LIMITED,415.0,435.0,414.3,431.9,432.0,411.4,,431.9,,,20630679,8822847528.4,214141,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,18520,INE509F01029,CUPID,EQ,,,,,CUPID LIMITED,179.91,183.0,179.04,182.61,183.0,179.48,,182.61,,,19903977,3636419272.31,56655,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,11630,INE733E01010,NTPC,EQ,,,,,NTPC LTD,356.45,359.0,351.45,352.05,352.5,357.05,,352.05,,,19767157,7017383266.25,160027,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,17388,INE814H01029,ADANIPOWER,EQ,,,,,ADANI POWER LTD,231.29,232.49,228.65,229.27,229.1,229.76,,229.27,,,18735720,4321881081.14,86683,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,7851,INE246B01019,RAMCOSYS,EQ,,,,,RAMCO SYSTEMS LTD.,694.55,732.0,673.8,709.8,715.0,673.8,,709.8,,,18071512,12804603047.0,300346,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,10666,INE160A01022,PNB,EQ,,,,,PUNJAB NATIONAL BANK,108.6,109.0,107.54,107.87,107.91,107.71,,107.87,,,17863177,1933351667.85,49795,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,20296,INE482J01021,SHAH,EQ,,,,,SHAH METACORP LIMITED,4.45,4.65,4.0,4.08,4.1,4.39,,4.08,,,17537240,76303932.05,7121,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,1494,INE07T201019,RBA,EQ,,,,,RESTAURANT BRAND ASIA LTD,80.9,81.9,78.87,79.38,79.12,80.45,,79.41,,,17533955,1404572464.69,18524,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,4963,INE090A01021,ICICIBANK,EQ,,,,,ICICI BANK LTD.,1381.9,1404.0,1380.1,1387.5,1387.0,1373.6,,1387.6,,,17173209,23881728053.4,323911,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,1922,INE237A01036,KOTAKBANK,EQ,,,,,KOTAK MAHINDRA BANK LTD,409.5,413.8,407.2,409.0,409.75,405.95,,409.0,,,16587414,6803264731.25,147722,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,14977,INE752E01010,POWERGRID,EQ,,,,,POWER GRID CORP. LTD.,290.7,291.5,283.05,283.9,284.5,290.9,,283.9,,,16305770,4663204575.45,105094,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,3045,INE062A01020,SBIN,EQ,,,,,STATE BANK OF INDIA,1040.0,1055.4,1038.55,1045.4,1045.2,1034.6,,1045.35,,,16002360,16784421896.9,268790,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,1594,INE009A01021,INFY,EQ,,,,,INFOSYS LIMITED,1065.0,1068.0,1039.1,1041.2,1042.9,1056.6,,1041.2,,,15866779,16628460525.5,275365,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,11699,INE244B01030,PATELENG,EQ,,,,,PATEL ENGINEERING LTD.,34.93,35.1,33.42,33.87,33.9,34.63,,33.87,,,15769126,536065467.63,28033,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,1476,INE008A01015,IDBI,EQ,,,,,IDBI BANK LIMITED,87.7,88.66,85.92,86.4,86.0,86.92,,86.4,,,15735525,1372149096.38,45061,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,3456,INE155A01022,TMPV,EQ,,,,,TATA MOTORS PASS VEH LTD,352.3,360.5,351.0,353.2,352.6,349.7,,353.2,,,15424509,5479714158.45,141579,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,30125,INE148I01020,SAMMAANCAP,EQ,,,,,SAMMAAN CAPITAL LIMITED,173.0,177.01,168.44,169.81,169.5,171.68,,169.81,,,15155780,2592606616.36,48940,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,2259,INE083A01026,MOREPENLAB,EQ,,,,,MOREPEN LAB. LTD,52.37,54.2,51.6,53.16,53.01,52.12,,53.16,,,14925806,795350296.29,37675,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,17400,INE848E01016,NHPC,EQ,,,,,NHPC LTD,79.5,79.98,78.45,79.4,79.2,79.31,,79.4,,,14657754,1163783027.37,46557,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,14334,INE019C01026,HSCL,EQ,,,,,HIMADRI SPECIALITY CHEM L,663.95,685.8,652.75,678.1,678.6,663.0,,678.1,,,14453572,9663875840.2,119761,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,1624,INE242A01010,IOC,EQ,,,,,INDIAN OIL CORP LTD,148.0,148.24,143.38,143.89,143.94,146.3,,143.89,,,14235354,2071094466.97,89749,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,11184,INE092T01019,IDFCFIRSTB,EQ,,,,,IDFC FIRST BANK LIMITED,79.26,80.29,79.12,79.22,79.39,79.2,,79.22,,,13831461,1100487111.14,43546,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,27066,INE00H001014,SWIGGY,EQ,,,,,SWIGGY LIMITED,244.6,246.4,239.7,240.75,240.35,244.2,,240.75,,,13326966,3235431427.6,62083,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,317,INE296A01032,BAJFINANCE,EQ,,,,,BAJAJ FINANCE LIMITED,996.2,1005.6,978.9,980.4,981.4,990.95,,980.35,,,12807092,12696391509.1,241420,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,2885,INE002A01018,RELIANCE,EQ,,,,,RELIANCE INDUSTRIES LTD,1318.0,1328.0,1314.6,1318.1,1316.5,1313.6,,1318.1,,,12694362,16766828496.7,226862,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,10753,INE692A01016,UNIONBANK,EQ,,,,,UNION BANK OF INDIA,175.5,176.58,174.3,174.71,174.56,174.83,,174.71,,,12437646,2178802013.81,44291,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,27969,INE01EA01019,VMM,EQ,,,,,VISHAL MEGA MART LIMITED,119.5,119.97,116.0,116.39,116.55,118.97,,116.39,,,12404613,1455420291.22,41412,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,5948,INE683A01023,SOUTHBANK,EQ,,,,,THE SOUTH INDIAN BANK LTD,46.0,46.7,45.1,45.41,45.45,45.7,,45.41,,,12191719,557718467.28,40323,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,1363,INE038A01020,HINDALCO,EQ,,,,,HINDALCO  INDUSTRIES  LTD,965.0,970.9,950.2,953.2,952.0,976.6,,953.2,,,12155741,11660521566.1,160632,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,11377,INE457A01014,MAHABANK,EQ,,,,,BANK OF MAHARASHTRA,89.4,89.4,88.0,88.71,88.79,88.53,,88.71,,,11685001,1037103928.2,50335,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,1134,INE713T01028,APOLLO,EQ,,,,,APOLLO MICRO SYSTEMS LTD,397.4,401.7,381.8,384.4,384.2,395.0,,384.4,,,11549848,4482411174.9,104657,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,2963,INE114A01011,SAIL,EQ,,,,,STEEL AUTHORITY OF INDIA,170.72,172.18,169.43,170.79,170.29,171.42,,170.79,,,11464399,1957421441.82,66490,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,17520,INE399K01017,RTNPOWER,EQ,,,,,RATTANINDIA POWER LIMITED,9.31,9.33,9.03,9.12,9.09,9.27,,9.12,,,11326095,103463773.58,11354,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,1660,INE154A01025,ITC,EQ,,,,,ITC LTD,290.35,292.25,289.2,290.0,290.0,290.35,,290.0,,,11230239,3264229395.3,288842,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,2481,INE229A01017,ONWARDTEC,EQ,,,,,ONWARD TECHNOLOGIES LTD,272.0,310.9,268.05,284.7,292.0,268.4,,284.7,,,10680239,3178955221.0,108766,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,27052,INE0W2G01015,SAGILITY,EQ,,,,,SAGILITY LIMITED,40.18,40.48,39.9,40.37,40.4,40.06,,40.37,,,10483496,421790790.88,20952,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,3466,INE305A01023,TFCILTD,EQ,,,,,TOURISM FINANCE CORP. OF,80.25,82.28,78.01,78.44,78.01,79.53,,78.44,,,10435644,839377064.95,21134,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,4668,INE028A01039,BANKBARODA,EQ,,,,,BANK OF BARODA,282.4,282.4,278.0,279.15,279.5,279.9,,279.15,,,10406847,2911027218.95,53258,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,762675,INE417D01020,FEDDERSHOL,EQ,,,,,FEDDERS HOLDING LTD.,39.48,45.1,39.48,41.74,41.8,39.48,,41.75,,,10230661,443397766.39,35653,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,6198,INE045J01034,FCL,EQ,,,,,FINEOTEX CHEMICAL LIMITED,43.03,43.38,40.6,40.9,41.1,42.89,,40.9,,,10190429,423291661.19,21691,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,759723,INE0LP301011,PWL,EQ,,,,,PHYSICSWALLAH LIMITED,126.85,128.83,123.06,125.34,123.5,125.13,,125.34,,,10157249,1285409767.03,45566,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,14450,INE069I01010,EMBDL,EQ,,,,,EMBASSY DEVELOPMENTS LTD,64.3,66.9,63.42,63.71,63.63,61.71,,63.73,,,10129414,657959906.46,34880,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,16859,INE325D01025,SINDHUTRAD,EQ,,,,,SINDHU TRADE LINKS LTD,25.59,25.59,24.72,24.99,24.98,25.26,,24.99,,,10031826,250915147.01,2759,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,13285,INE774D01024,M&MFIN,EQ,,,,,M&M FIN. SERVICES LTD,312.25,330.95,310.7,328.55,330.05,310.85,,328.6,,,9972211,3209501482.1,91974,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,4717,INE129A01019,GAIL,EQ,,,,,GAIL (INDIA) LTD,175.1,176.49,172.29,172.85,172.91,174.93,,172.85,,,9847241,1714029602.45,63348,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,10300,INE230R01035,RAMASTEEL,EQ,,,,,RAMA STEEL TUBES LIMITED,4.71,4.84,4.64,4.64,4.65,4.75,,4.64,,,9814409,46203015.68,7522,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,31415,INE095N01031,NBCC,EQ,,,,,NBCC (INDIA) LIMITED,109.35,110.27,106.8,107.17,107.0,108.88,,107.17,,,9712938,1052573297.1,38616,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,17576,INF740KA1TA7,PVTBANKADD,EQ,,,,,DSPAMC - DSPPVBKETF,28.77,29.5,28.63,28.84,28.82,28.63,,28.84,,,9588020,277931200.18,1166,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,760234,INE947N01017,AEQUS,EQ,,,,,AEQUS LIMITED,232.0,244.25,227.1,228.95,229.06,230.43,,228.92,,,9328070,2211032588.53,84507,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,1607,INE925Y01036,AURIGROW,EQ,,,,,AURI GROW INDIA LIMITED,0.33,0.33,0.31,0.31,0.32,0.32,,0.31,,,9210844,2958630.79,1004,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,526,INE029A01011,BPCL,EQ,,,,,BHARAT PETROLEUM CORP  LT,319.95,320.85,309.0,309.75,309.9,315.7,,309.75,,,9118712,2860980979.7,59080,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,4306,INE721A01047,SHRIRAMFIN,EQ,,,,,SHRIRAM FINANCE LIMITED,1030.0,1052.0,1026.0,1031.8,1030.8,1019.0,,1031.8,,,8924791,9273622410.75,142321,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,6792,INE04AK01028,SBC,EQ,,,,,SBC EXPORTS LIMITED,41.92,41.97,41.5,41.59,41.52,41.62,,41.58,,,8819335,367039209.6,3198,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,14299,INE134E01011,PFC,EQ,,,,,POWER FIN CORP LTD.,440.0,442.75,431.7,432.65,433.4,437.1,,432.65,,,8674187,3794481538.25,57740,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,18143,INE758E01017,JIOFIN,EQ,,,,,JIO FIN SERVICES LTD,240.05,241.93,238.5,239.43,239.0,238.87,,239.43,,,8663156,2082554291.35,53460,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,438,INE257A01026,BHEL,EQ,,,,,BHEL,404.7,408.3,401.1,402.7,402.05,402.9,,402.7,,,8630710,3487081779.95,53736,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,10604,INE397D01024,BHARTIARTL,EQ,,,,,BHARTI AIRTEL LIMITED,1885.0,1889.0,1848.0,1850.7,1849.9,1877.3,,1850.7,,,8521503,15859213698.7,171042,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,14894,INE483A01010,CENTRALBK,EQ,,,,,CENTRAL BANK OF INDIA,32.62,32.78,32.12,32.2,32.22,32.51,,32.2,,,8454156,274547994.95,16361,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,24948,INE498L01015,LTF,EQ,,,,,L&T FINANCE LIMITED,299.25,307.8,297.75,299.0,298.7,296.55,,299.0,,,8421891,2549302418.3,60537,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,759265,INE976I01016,TATACAP,EQ,,,,,TATA CAPITAL LIMITED,362.75,373.0,358.2,363.65,362.9,354.05,,363.65,,,8404947,3074300524.1,96258,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,17801,INE093R01011,LLOYDSENGG,EQ,,,,,LLOYDS ENGG WORK LIMITED,86.25,87.23,84.31,84.91,84.9,85.69,,84.9,,,8163875,701692870.11,26749,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,19020,INE880J01026,JSWINFRA,EQ,,,,,JSW INFRASTRUCTURE LTD,338.2,339.8,326.55,329.9,330.5,338.4,,329.9,,,8082174,2683474507.05,80321,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,9552,INE415G01027,RVNL,EQ,,,,,RAIL VIKAS NIGAM LIMITED,240.96,245.38,240.05,240.85,240.68,239.94,,240.84,,,8000208,1947592823.91,53174,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,5900,INE238A01034,AXISBANK,EQ,,,,,AXIS BANK LIMITED,1386.9,1400.1,1372.7,1377.2,1377.2,1384.5,,1377.1,,,7995552,11078350144.3,194167,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,15313,INE821I01022,IRB,EQ,,,,,IRB INFRA DEV LTD.,21.34,21.45,21.09,21.19,21.14,21.32,,21.19,,,7989758,170109192.41,13868,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,9685,INE064C01022,TRIDENT,EQ,,,,,TRIDENT LIMITED,27.0,27.2,26.31,26.45,26.4,26.78,,26.45,,,7987994,212716100.22,17868,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,29135,INE121J01017,INDUSTOWER,EQ,,,,,INDUS TOWERS LIMITED,399.8,403.45,391.95,393.55,393.95,398.6,,393.55,,,7861840,3118792499.6,53797,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,40,INE208C01025,AEGISLOG,EQ,,,,,AEGIS LOGISTICS LIMITED,1073.9,1154.65,1057.2,1140.65,1137.0,1062.9,,1140.65,,,7844762,8757501331.45,185520,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,17358,INE735W01017,UTKARSHBNK,EQ,,,,,UTKARSH SMALL FIN BANK L,14.87,15.14,14.46,14.52,14.57,14.87,,14.52,,,7742037,114034741.69,10907,F1,1,,,,,
2026-06-25,2026-06-25,CM,NSE,STK,1424,INE267A01025,HINDZINC,EQ,,,,,HINDUSTAN ZINC LIMITED,528.0,531.1,516.85,518.05,518.85,541.95,,518.05,,,7705339,4028677908.7,127849,F1,1,,,,,
