TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-22,2026-06-22,CM,NSE,STK,13745,INE221H01019,GTLINFRA,EQ,,,,,GTL INFRA.LTD,1.52,1.57,1.5,1.51,1.52,1.52,,1.51,,,64544759,98761083.46,17356,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,15308,INE964H01014,SEPC,EQ,,,,,SEPC LIMITED,7.5,7.64,7.25,7.29,7.3,7.47,,7.29,,,63066506,465981619.06,26886,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,29124,INE785M01021,PCJEWELLER,EQ,,,,,PC JEWELLER LTD,8.91,9.05,8.91,8.95,8.97,8.91,,8.95,,,58219772,521878751.52,19209,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,21428,INF277KA1984,TATSILV,EQ,,,,,TATAAML-TATSILV,22.97,22.97,22.1,22.87,22.89,22.48,,22.87,,,51915312,1182658479.86,70861,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,17400,INE848E01016,NHPC,EQ,,,,,NHPC LTD,75.84,79.48,75.65,78.22,78.29,75.82,,78.22,,,50728687,3979536576.49,109349,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,11184,INE092T01019,IDFCFIRSTB,EQ,,,,,IDFC FIRST BANK LIMITED,78.68,81.46,78.43,80.69,80.55,78.68,,80.69,,,44256995,3549982515.04,107476,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,15259,INE614G01033,RPOWER,EQ,,,,,RELIANCE POWER LTD.,26.42,27.19,26.3,26.48,26.4,26.1,,26.48,,,43961002,1177632434.63,51534,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,21951,INE548A01028,HFCL,EQ,,,,,HFCL LIMITED,218.99,220.09,205.1,209.46,210.65,209.61,,209.47,,,42947143,9216393771.82,192807,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,17801,INE093R01011,LLOYDSENGG,EQ,,,,,LLOYDS ENGG WORK LIMITED,87.7,91.99,87.15,90.29,90.57,86.84,,90.29,,,41971610,3798310593.78,127894,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,3812,INE256A01028,ZEEL,EQ,,,,,ZEE ENTERTAINMENT ENT LTD,114.0,117.65,113.5,115.75,115.45,113.36,,115.75,,,38133230,4408755865.44,94959,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,18520,INE509F01029,CUPID,EQ,,,,,CUPID LIMITED,178.61,179.95,174.01,179.79,179.95,176.92,,179.79,,,31288147,5584409618.06,130477,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,20788,INE0FRK01020,MOTISONS,EQ,,,,,MOTISONS JEWELLERS LTD,14.33,15.24,14.03,14.21,14.25,14.33,,14.21,,,27851611,404564512.32,20458,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,759723,INE0LP301011,PWL,EQ,,,,,PHYSICSWALLAH LIMITED,122.61,131.42,121.66,126.16,126.1,122.61,,126.16,,,27541568,3505763108.72,122798,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,22463,INE0G5901015,EPACK,EQ,,,,,EPACK DURABLE LIMITED,238.5,269.77,238.5,252.66,251.37,230.39,,252.69,,,27191108,7079068157.04,230963,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,2442,INE163A01018,NOCIL,EQ,,,,,NOCIL LIMITED,165.09,190.82,165.09,190.82,190.82,159.02,,190.82,,,26626445,4967439401.0,101672,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,2963,INE114A01011,SAIL,EQ,,,,,STEEL AUTHORITY OF INDIA,180.1,180.79,172.35,174.85,173.95,180.05,,174.84,,,26161924,4599089504.83,215513,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,19237,INF247L01BU1,MONIFTY500,EQ,,,,,MOTILALAMC - MONIFTY500,23.74,23.79,23.59,23.68,23.59,23.63,,23.68,,,25431270,602475006.34,1903,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,760726,INE05XR01022,BHARATCOAL,EQ,,,,,BHARAT COKING COAL LTD,42.6,42.73,41.15,41.49,41.46,42.37,,41.49,,,25203573,1056065912.06,41190,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,1333,INE040A01034,HDFCBANK,EQ,,,,,HDFC BANK LTD,789.9,789.9,783.1,786.4,785.6,779.8,,786.4,,,25194765,19820893965.3,257091,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,14334,INE019C01026,HSCL,EQ,,,,,HIMADRI SPECIALITY CHEM L,676.95,677.0,648.6,655.05,650.0,671.05,,655.05,,,24307326,16198096466.45,153127,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,5352,INE0GFE01026,EXXARO,EQ,,,,,EXXARO TILES LIMITED,6.72,7.02,6.67,6.92,6.95,6.72,,6.92,,,23658271,163373250.86,2485,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,759062,INE0KKN01029,RHETAN,EQ,,,,,RHETAN TMT LIMITED,29.7,29.8,27.5,27.64,27.7,29.46,,27.64,,,23398644,670911086.67,15153,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,27052,INE0W2G01015,SAGILITY,EQ,,,,,SAGILITY LIMITED,39.99,40.72,39.91,40.03,40.0,39.49,,40.03,,,22895801,922396283.83,73279,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,27213,INE0LLY01014,EIEL,EQ,,,,,ENVIRO INFRA ENGINEERS L,213.01,233.9,208.63,224.91,225.3,205.87,,224.93,,,22497383,5066256136.44,180997,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,760229,INE0VDM01015,MEESHO,EQ,,,,,MEESHO LIMITED,177.0,177.0,171.1,172.21,171.21,173.56,,172.21,,,22230198,3843695817.47,55640,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,7852,INE066P01011,INOXWIND,EQ,,,,,INOX WIND LIMITED,91.0,94.7,90.79,92.89,92.75,90.72,,92.89,,,21953476,2044132664.84,58327,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,759806,INE0HOQ01053,GROWW,EQ,,,,,BILLIONBRAINS GARAGE VN L,200.59,200.95,196.26,197.63,197.29,199.87,,197.63,,,21866109,4334507509.19,127764,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,759084,INE0CAZ01013,URBANCO,EQ,,,,,URBAN COMPANY LIMITED,129.3,139.8,129.3,136.98,137.2,130.15,,136.98,,,21074051,2892008563.42,115276,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,760234,INE947N01017,AEQUS,EQ,,,,,AEQUS LIMITED,225.1,240.0,223.07,236.86,237.98,222.13,,236.84,,,20818375,4835377106.89,208296,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,17388,INE814H01029,ADANIPOWER,EQ,,,,,ADANI POWER LTD,231.5,234.4,229.03,233.78,233.25,231.76,,233.77,,,19943922,4626253364.56,101285,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,212,INE208A01029,ASHOKLEY,EQ,,,,,ASHOK LEYLAND LTD,156.94,158.3,155.55,157.19,157.54,156.66,,157.19,,,19817368,3109350338.03,86915,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,3499,INE081A01020,TATASTEEL,EQ,,,,,TATA STEEL LIMITED,199.3,200.66,198.7,198.97,198.8,198.96,,198.97,,,19238506,3835821098.34,114868,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,5097,INE758T01015,ETERNAL,EQ,,,,,ETERNAL LIMITED,264.5,267.5,262.75,263.65,263.0,264.3,,263.65,,,18797609,4984957690.1,161474,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,5948,INE683A01023,SOUTHBANK,EQ,,,,,THE SOUTH INDIAN BANK LTD,48.7,48.74,46.21,46.68,46.68,48.46,,46.68,,,18373269,867640404.54,38903,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,10794,INE476A01022,CANBK,EQ,,,,,CANARA BANK,133.85,135.0,133.64,134.82,134.85,133.74,,134.88,,,17955985,2412002882.38,84740,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,29482,INE613C01026,MCLOUD,EQ,,,,,MAGELLANIC CLOUD LIMITED,29.99,30.49,28.25,28.78,28.94,29.24,,28.78,,,17938227,520099424.92,32102,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,15332,INE584A01023,NMDC,EQ,,,,,NMDC LTD.,88.85,89.1,87.76,88.19,88.06,88.42,,88.19,,,17362832,1535846088.7,46795,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,2606,INE970X01018,LEMONTREE,EQ,,,,,LEMON TREE HOTELS LTD,114.44,119.9,114.0,118.75,118.7,113.04,,118.75,,,16994313,2001639788.72,95336,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,3048,INE109A01011,SCI,EQ,,,,,SHIPPING CORP OF INDIA LT,314.0,329.0,314.0,322.8,321.95,312.15,,322.8,,,16911821,5482275466.25,135804,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,759820,INE15B701018,PINELABS,EQ,,,,,PINE LABS LIMITED,153.5,155.7,151.71,152.92,152.99,152.31,,152.92,,,16083411,2469906997.64,57253,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,15119,INE532F01054,EDELWEISS,EQ,,,,,EDELWEISS FIN SERV LTD,125.01,132.84,124.34,130.28,130.98,124.71,,130.28,,,15730560,2030361996.42,85050,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,31415,INE095N01031,NBCC,EQ,,,,,NBCC (INDIA) LIMITED,111.96,113.23,109.24,109.98,109.9,111.45,,109.98,,,15695771,1743336237.6,50139,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,3456,INE155A01022,TMPV,EQ,,,,,TATA MOTORS PASS VEH LTD,362.0,370.5,360.0,361.5,361.1,359.5,,361.5,,,15447905,5646291732.2,155558,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,4204,INE775A01035,MOTHERSON,EQ,,,,,SAMVRDHNA MTHRSN INTL LTD,145.54,146.46,143.3,145.85,145.5,145.54,,145.85,,,14978250,2176503515.23,88501,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,6198,INE045J01034,FCL,EQ,,,,,FINEOTEX CHEMICAL LIMITED,43.94,45.7,43.55,45.41,45.65,43.52,,45.41,,,14591643,654098423.53,26814,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,6792,INE04AK01028,SBC,EQ,,,,,SBC EXPORTS LIMITED,43.61,44.87,43.61,44.09,44.1,43.59,,44.09,,,14220625,627874206.95,15674,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,3594,INE694A01020,UNITECH,EQ,,,,,UNITECH LTD,5.11,5.12,4.78,4.83,4.87,5.01,,4.84,,,14158054,69119064.33,4850,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,15313,INE821I01022,IRB,EQ,,,,,IRB INFRA DEV LTD.,21.44,21.92,21.44,21.7,21.7,21.44,,21.7,,,14016234,304529621.28,24867,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,11699,INE244B01030,PATELENG,EQ,,,,,PATEL ENGINEERING LTD.,31.56,32.4,31.33,32.23,32.19,31.02,,32.23,,,13959036,445512170.39,24419,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,2792,INE07O001026,EASEMYTRIP,EQ,,,,,EASY TRIP PLANNERS LTD,7.97,8.01,7.85,7.87,7.89,7.95,,7.87,,,13892422,110034021.45,10279,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,3063,INE205A01025,VEDL,EQ,,,,,VEDANTA LIMITED,300.8,306.8,300.8,305.85,305.65,300.8,,305.85,,,13551008,4133380372.95,112553,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,10666,INE160A01022,PNB,EQ,,,,,PUNJAB NATIONAL BANK,108.9,109.94,108.62,109.8,109.7,108.77,,109.8,,,13513267,1477805449.67,54305,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,17520,INE399K01017,RTNPOWER,EQ,,,,,RATTANINDIA POWER LIMITED,9.38,9.64,9.38,9.43,9.43,9.37,,9.43,,,13390486,127266729.87,16594,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,29251,INE379A01028,ITCHOTELS,EQ,,,,,ITC HOTELS LIMITED,173.0,178.92,172.21,176.58,175.0,170.92,,176.57,,,13098487,2314656380.59,119727,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,2885,INE002A01018,RELIANCE,EQ,,,,,RELIANCE INDUSTRIES LTD,1316.7,1344.9,1314.1,1326.5,1324.7,1309.5,,1326.5,,,12931213,17243520821.4,261143,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,9552,INE415G01027,RVNL,EQ,,,,,RAIL VIKAS NIGAM LIMITED,249.0,250.9,245.0,246.19,245.3,243.99,,246.19,,,12856293,3190392936.5,70168,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,20261,INE202E01016,IREDA,EQ,,,,,INDIAN RENEWABLE ENERGY,128.0,133.19,127.9,130.85,130.99,127.15,,130.85,,,12728720,1668539962.59,58127,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,27969,INE01EA01019,VMM,EQ,,,,,VISHAL MEGA MART LIMITED,118.66,122.72,118.2,118.9,118.75,118.66,,118.9,,,12639378,1520821370.6,46984,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,9599,INE148O01028,DELHIVERY,EQ,,,,,DELHIVERY LIMITED,466.5,491.7,465.3,483.8,484.6,461.1,,483.8,,,12506879,6015980248.85,148236,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,760946,INE2KCE01013,KWIL,EQ,,,,,KWALITY WALL'S (INDIA) L,35.95,37.62,35.9,36.46,36.49,35.95,,36.46,,,12257578,451353241.01,31235,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,11630,INE733E01010,NTPC,EQ,,,,,NTPC LTD,365.8,368.5,364.05,367.05,366.3,365.8,,367.05,,,11946682,4382528636.15,101498,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,14894,INE483A01010,CENTRALBK,EQ,,,,,CENTRAL BANK OF INDIA,32.96,33.3,32.89,33.03,33.01,32.84,,33.03,,,11695816,386606539.82,21333,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,14977,INE752E01010,POWERGRID,EQ,,,,,POWER GRID CORP. LTD.,289.0,292.85,288.8,289.75,290.1,292.25,,289.75,,,11678414,3387598357.0,84042,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,20425,INE295D01020,NACLIND,EQ,,,,,NACL INDUSTRIES LIMITED,198.0,220.9,195.37,215.83,215.41,193.8,,215.83,,,11613855,2471023179.38,105565,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,1607,INE925Y01036,AURIGROW,EQ,,,,,AURI GROW INDIA LIMITED,0.34,0.35,0.33,0.33,0.34,0.34,,0.33,,,11588002,3921721.48,1276,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,18921,INE200M01039,VBL,EQ,,,,,VARUN BEVERAGES LIMITED,528.0,530.0,504.1,512.95,512.0,529.5,,512.95,,,11556735,5927049168.8,110551,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,11522,INE161A01038,NIITLTD,EQ,,,,,NIIT LIMITED,95.0,108.45,95.0,103.58,103.5,94.91,,103.58,,,11539376,1212100590.26,64157,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,25270,INE377Y01014,BAJAJHFL,EQ,,,,,BAJAJ HOUSING FINANCE LTD,89.0,91.38,88.43,89.0,88.96,88.36,,89.0,,,11536177,1036411673.86,65017,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,220,INE022Q01020,IEX,EQ,,,,,INDIAN ENERGY EXC LTD,122.78,127.93,122.78,125.68,125.73,122.78,,125.68,,,11354470,1433534445.24,55674,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,1235,INE224A01026,GREAVESCOT,EQ,,,,,GREAVES COTTON LTD.,200.24,218.0,197.55,212.55,212.5,198.54,,212.55,,,11344166,2401798188.03,101161,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,16249,INE483S01020,CCAVENUE,EQ,,,,,AVENUESAI LIMITED,15.2,15.33,14.92,15.0,15.01,15.07,,15.0,,,11232031,169187749.47,17394,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,21614,INE674K01013,ABCAPITAL,EQ,,,,,ADITYA BIRLA CAPITAL LTD.,378.0,392.9,375.05,391.95,392.3,375.9,,391.95,,,11010826,4265174270.3,75120,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,8596,INE0FS801015,MSUMI,EQ,,,,,MOTHERSON SUMI WRNG IND L,38.5,38.59,38.05,38.39,38.38,38.03,,38.39,,,10997565,420629554.13,36310,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,23181,INF247L01CH6,MOSMALL250,EQ,,,,,MOTILALAMC - MOSMALL250,17.8,17.99,17.8,17.94,17.96,17.75,,17.94,,,10959290,196602188.59,2973,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,4668,INE028A01039,BANKBARODA,EQ,,,,,BANK OF BARODA,282.0,286.5,280.4,286.05,285.85,281.05,,286.05,,,10870558,3092811082.9,70205,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,3466,INE305A01023,TFCILTD,EQ,,,,,TOURISM FINANCE CORP. OF,74.1,75.34,74.02,74.41,74.4,74.16,,74.41,,,10779659,800925638.86,7308,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,1624,INE242A01010,IOC,EQ,,,,,INDIAN OIL CORP LTD,145.43,145.43,143.54,144.38,144.21,143.43,,144.38,,,10482678,1511991734.17,81548,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,3787,INE075A01022,WIPRO,EQ,,,,,WIPRO LTD,180.84,182.4,180.0,180.18,180.18,180.8,,180.18,,,10368112,1874974170.26,91630,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,761581,INE05HV01027,CMPDI,EQ,,,,,CENTRAL MINE P N D INST L,254.75,257.39,239.25,253.02,251.81,250.55,,253.03,,,10354369,2588569661.23,85613,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,2029,INE053F01010,IRFC,EQ,,,,,INDIAN RAILWAY FIN CORP L,99.85,101.2,99.85,100.9,100.85,99.51,,100.9,,,10258970,1033131514.42,53104,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,30125,INE148I01020,SAMMAANCAP,EQ,,,,,SAMMAAN CAPITAL LIMITED,175.33,178.9,173.5,178.39,178.0,174.6,,178.39,,,10179335,1795124060.25,44562,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,1594,INE009A01021,INFY,EQ,,,,,INFOSYS LIMITED,1055.0,1080.3,1055.0,1065.4,1065.0,1051.4,,1065.4,,,10178505,10869191699.8,190156,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,438,INE257A01026,BHEL,EQ,,,,,BHEL,417.3,420.7,408.3,411.5,411.85,414.35,,411.5,,,10136520,4181103769.25,78235,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,14299,INE134E01011,PFC,EQ,,,,,POWER FIN CORP LTD.,433.0,444.8,430.55,440.95,440.9,431.0,,440.95,,,10050117,4427549499.9,91894,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,1660,INE154A01025,ITC,EQ,,,,,ITC LTD,292.8,293.95,290.05,291.25,290.75,292.5,,291.25,,,9947873,2898814725.95,265137,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,18593,INE0OV601013,EMSLIMITED,EQ,,,,,EMS LIMITED,358.9,412.25,355.05,408.15,405.2,350.15,,408.15,,,9839865,3928237485.7,138058,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,383,INE263A01024,BEL,EQ,,,,,BHARAT ELECTRONICS LTD,428.1,432.7,426.15,431.5,431.05,426.9,,431.5,,,9754708,4194537249.0,138963,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,15355,INE020B01018,RECLTD,EQ,,,,,REC LIMITED,355.35,370.75,355.35,369.85,369.65,355.35,,369.85,,,9413420,3453820133.6,76971,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,11377,INE457A01014,MAHABANK,EQ,,,,,BANK OF MAHARASHTRA,90.64,90.69,88.92,89.47,89.4,90.19,,89.47,,,9397466,841905741.62,41916,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,2841,INE576O01020,LXCHEM,EQ,,,,,LAXMI ORGANIC INDUS LTD,153.17,169.8,152.23,162.91,162.7,152.37,,162.91,,,9232265,1526108339.29,61380,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,20322,INE007N01010,FEDFINA,EQ,,,,,FEDBANK FINANCIAL SER L,154.54,157.43,152.0,153.64,154.25,154.57,,153.65,,,9014326,1392178623.62,31488,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,1134,INE713T01028,APOLLO,EQ,,,,,APOLLO MICRO SYSTEMS LTD,435.6,440.5,422.15,424.75,425.0,433.15,,424.75,,,9002384,3866042125.15,83138,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,13091,INE184H01027,EKC,EQ,,,,,EVEREST KANTO CYLINDERLTD,113.0,134.0,112.5,126.19,126.5,113.55,,126.18,,,8983834,1148267576.24,61007,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,2909,INE209B01025,RICOAUTO,EQ,,,,,RICO AUTO INDUSTRIES LTD,147.0,157.0,146.01,147.89,147.3,145.28,,147.91,,,8789762,1333581929.0,58721,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,3324,INE287B01021,SUBROS,EQ,,,,,SUBROS LIMITED,749.35,884.0,748.2,856.0,858.2,747.45,,856.0,,,8778610,7493826090.6,162242,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,10753,INE692A01016,UNIONBANK,EQ,,,,,UNION BANK OF INDIA,175.8,176.8,174.06,176.62,176.68,175.76,,176.62,,,8516217,1496910618.06,48361,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,759782,INE1TAE01010,TMCV,EQ,,,,,TATA MOTORS LIMITED,408.8,410.45,401.85,408.35,407.5,402.1,,408.3,,,8496496,3452399513.35,94405,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,30893,INE00WV01027,CMRGREEN,EQ,,,,,CMR GREEN TECHNOLOGIES L,244.2,261.75,242.2,256.79,257.5,242.95,,256.8,,,8260063,2115469900.77,76682,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,11223,INE691A01018,UCOBANK,EQ,,,,,UCO BANK,27.78,27.94,27.46,27.57,27.52,27.58,,27.57,,,8184209,226450719.83,18631,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,22947,INE777F01014,EXICOM,EQ,,,,,EXICOM TELE SYSTEMS LTD,173.99,182.9,173.51,176.18,176.6,172.53,,176.18,,,8174225,1455112312.35,46761,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,18143,INE758E01017,JIOFIN,EQ,,,,,JIO FIN SERVICES LTD,245.0,246.4,243.01,243.38,243.5,244.45,,243.38,,,8096383,1980470827.2,62068,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,17957,INE123F01029,MMTC,EQ,,,,,MMTC LIMITED,75.0,77.17,74.5,75.18,74.65,74.55,,75.16,,,8082179,612756051.37,28022,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,12015,INE065D01027,AEROENTER,EQ,,,,,AEROFLEX ENTERPRISES LTD,139.02,148.4,139.0,144.99,145.03,135.87,,145.0,,,7737951,1117448424.98,51318,F1,1,,,,,
2026-06-22,2026-06-22,CM,NSE,STK,6545,INE388Y01029,NYKAA,EQ,,,,,FSN E COMMERCE VENTURES,302.0,307.0,301.0,304.35,304.75,302.3,,304.35,,,7694015,2335632838.55,67377,F1,1,,,,,
