TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-07-02,2026-07-02,CM,NSE,STK,31163,INE743M01012,RHIM,EQ,,,,,RHI MAGNESITA INDIA LTD,387.85,443.8,387.8,403.2,399.35,387.7,,403.25,,,50278511,21240764174.65,464679,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,3787,INE075A01022,WIPRO,EQ,,,,,WIPRO LTD,169.49,174.97,169.0,174.0,174.0,170.13,,174.0,,,43447174,7535560679.27,175846,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,10794,INE476A01022,CANBK,EQ,,,,,CANARA BANK,128.27,129.26,125.96,126.64,126.25,126.28,,126.64,,,42931827,5466871040.08,267005,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,5097,INE758T01015,ETERNAL,EQ,,,,,ETERNAL LIMITED,282.0,285.95,278.6,279.7,279.6,279.7,,279.7,,,41301386,11626596335.75,263913,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,11763,INE351F01018,JPPOWER,EQ,,,,,JAIPRAKASH POWER VEN. LTD,18.02,18.14,17.82,17.86,17.9,17.95,,17.86,,,41111815,738062286.52,28747,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,1076,INE520A01027,ZENSARTECH,EQ,,,,,ZENSAR TECHNOLOGIES  LTD,429.45,482.5,429.45,467.35,472.0,426.05,,467.3,,,39267128,18447768078.35,436199,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,17358,INE735W01017,UTKARSHBNK,EQ,,,,,UTKARSH SMALL FIN BANK L,15.0,16.2,14.9,15.14,15.15,14.85,,15.14,,,38701582,604604948.84,48205,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,1491,INE039A01010,IFCI,EQ,,,,,IFCI LTD,76.85,78.56,75.3,76.81,77.15,76.59,,76.81,,,38541368,2969617987.48,79175,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,1333,INE040A01034,HDFCBANK,EQ,,,,,HDFC BANK LTD,795.0,805.45,794.0,795.9,794.95,796.15,,795.95,,,34143823,27252482310.7,367026,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,13745,INE221H01019,GTLINFRA,EQ,,,,,GTL INFRA.LTD,1.38,1.39,1.37,1.37,1.38,1.38,,1.37,,,31606339,43553135.2,13551,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,30108,INE647O01011,ABFRL,EQ,,,,,ADITYA BIRLA FASHION & RT,58.97,63.84,58.82,61.88,62.0,58.67,,61.88,,,30179838,1872024373.2,88970,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,21951,INE548A01028,HFCL,EQ,,,,,HFCL LIMITED,209.5,209.5,201.49,204.59,206.0,212.09,,204.6,,,29245008,5974349940.7,97529,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,3499,INE081A01020,TATASTEEL,EQ,,,,,TATA STEEL LIMITED,186.0,188.6,185.14,187.67,188.5,185.17,,187.65,,,29139217,5446168761.0,247199,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,212,INE208A01029,ASHOKLEY,EQ,,,,,ASHOK LEYLAND LTD,164.0,165.56,162.62,164.73,164.39,162.32,,164.73,,,27360903,4495736822.12,130191,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,750290,INE1CLE01013,VISL,EQ,,,,,VEDANTA IRON AND STEEL L,42.0,42.65,41.62,42.65,42.65,38.78,,42.65,,,27127939,1154220156.48,40094,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,5948,INE683A01023,SOUTHBANK,EQ,,,,,THE SOUTH INDIAN BANK LTD,46.36,47.49,44.64,45.54,45.7,45.46,,45.54,,,26554391,1230176780.34,42607,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,6596,INE269A01021,SONATSOFTW,EQ,,,,,SONATA SOFTWARE LTD,265.9,294.0,265.0,273.7,273.9,264.2,,273.7,,,26137304,7398161871.6,239916,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,4668,INE028A01039,BANKBARODA,EQ,,,,,BANK OF BARODA,273.5,273.5,257.7,260.25,259.85,271.65,,260.25,,,26105222,6875629801.2,218139,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,11184,INE092T01019,IDFCFIRSTB,EQ,,,,,IDFC FIRST BANK LIMITED,78.9,79.79,78.56,79.52,79.32,78.93,,79.52,,,24581312,1946848376.96,55977,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,15044,INE124G01033,DELTACORP,EQ,,,,,DELTA CORP LIMITED,64.0,69.35,64.0,67.88,67.4,63.8,,67.88,,,24523989,1666990096.92,84744,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,1624,INE242A01010,IOC,EQ,,,,,INDIAN OIL CORP LTD,140.3,143.77,140.3,141.62,141.6,139.83,,141.62,,,23991977,3411133879.89,94272,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,2963,INE114A01011,SAIL,EQ,,,,,STEEL AUTHORITY OF INDIA,168.0,169.99,166.0,168.12,168.0,168.27,,168.09,,,23051079,3866108584.45,72366,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,13528,INE776C01039,GMRAIRPORT,EQ,,,,,GMR AIRPORTS LIMITED,113.8,114.19,111.23,111.79,112.01,113.53,,111.79,,,22065247,2478633407.23,59461,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,1476,INE008A01015,IDBI,EQ,,,,,IDBI BANK LIMITED,82.8,86.35,82.34,84.41,84.25,82.28,,84.41,,,21813023,1838319294.78,51215,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,15228,INE551W01018,UJJIVANSFB,EQ,,,,,UJJIVAN SMALL FINANC BANK,61.31,62.21,60.78,61.4,61.02,61.31,,61.4,,,21654315,1332555522.02,60929,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,676,INE302A01020,EXIDEIND,EQ,,,,,EXIDE INDUSTRIES LTD,392.0,422.7,391.3,419.35,419.45,390.35,,419.35,,,21062813,8755431177.9,224516,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,17388,INE814H01029,ADANIPOWER,EQ,,,,,ADANI POWER LTD,226.87,228.45,223.5,224.55,224.55,226.86,,224.55,,,20862324,4707426589.0,89583,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,1375,INE549A01026,HCC,EQ,,,,,HINDUSTAN CONSTRUCTION CO,25.85,26.09,25.31,25.57,25.55,25.7,,25.57,,,20258836,518986468.18,18928,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,760726,INE05XR01022,BHARATCOAL,EQ,,,,,BHARAT COKING COAL LTD,39.48,40.3,39.03,40.03,40.1,39.28,,40.03,,,20019783,797067860.99,27507,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,30244,INE415D01024,BHARATSE,EQ,,,,,BHARAT SEATS LIMITED,232.6,247.33,232.0,240.76,240.35,222.58,,240.76,,,19925583,4779315351.0,181207,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,18520,INE509F01029,CUPID,EQ,,,,,CUPID LIMITED,194.75,195.01,190.11,192.06,191.0,193.38,,192.05,,,19870325,3840303689.75,98150,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,8596,INE0FS801015,MSUMI,EQ,,,,,MOTHERSON SUMI WRNG IND L,41.29,42.19,40.93,41.47,41.3,41.12,,41.47,,,19331858,802143676.11,46428,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,1594,INE009A01021,INFY,EQ,,,,,INFOSYS LIMITED,1006.4,1045.0,1006.0,1040.9,1042.6,985.3,,1040.9,,,18741111,19379913697.5,318388,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,1607,INE925Y01036,AURIGROW,EQ,,,,,AURI GROW INDIA LIMITED,0.29,0.29,0.27,0.27,0.28,0.28,,0.27,,,18439512,4991744.92,1844,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,11794,INE667G01023,SAKSOFT,EQ,,,,,SAKSOFT LIMITED,182.95,189.95,175.49,179.86,181.0,194.98,,179.88,,,18021950,3296330929.93,95338,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,1134,INE713T01028,APOLLO,EQ,,,,,APOLLO MICRO SYSTEMS LTD,420.15,442.0,417.5,439.55,439.8,418.85,,439.55,,,17880802,7742228401.25,149403,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,10753,INE692A01016,UNIONBANK,EQ,,,,,UNION BANK OF INDIA,175.0,175.79,172.61,174.35,174.4,174.88,,174.35,,,17815906,3102198646.56,64172,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,2885,INE002A01018,RELIANCE,EQ,,,,,RELIANCE INDUSTRIES LTD,1310.0,1313.2,1299.0,1303.5,1301.9,1308.0,,1303.6,,,17795024,23203584205.1,331954,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,1802,INE197A01024,JYOTISTRUC,EQ,,,,,JYOTI STRUCTURES LTD,11.53,12.5,11.48,11.98,12.05,11.48,,11.98,,,17794402,216283600.22,42239,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,759806,INE0HOQ01053,GROWW,EQ,,,,,BILLIONBRAINS GARAGE VN L,205.5,208.17,204.62,206.08,206.0,205.29,,206.08,,,17200952,3552453339.94,109564,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,8110,INE699H01024,AWL,EQ,,,,,AWL AGRI BUSINESS LIMITED,185.5,190.9,180.0,183.96,189.8,184.2,,181.51,,,16363736,3020305960.1,85372,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,760229,INE0VDM01015,MEESHO,EQ,,,,,MEESHO LIMITED,190.0,192.5,186.86,190.95,190.3,188.88,,190.96,,,15800567,3005533349.83,120590,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,4963,INE090A01021,ICICIBANK,EQ,,,,,ICICI BANK LTD.,1381.9,1405.0,1376.8,1400.0,1401.0,1379.8,,1400.0,,,15779429,22017871341.3,202269,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,17400,INE848E01016,NHPC,EQ,,,,,NHPC LTD,80.9,81.5,79.59,80.59,80.5,79.57,,80.59,,,15760790,1266597961.11,50926,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,27969,INE01EA01019,VMM,EQ,,,,,VISHAL MEGA MART LIMITED,118.9,121.8,118.01,121.45,121.76,116.76,,121.45,,,15415287,1854255729.72,62485,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,760007,INE606N01019,EXCELSOFT,EQ,,,,,EXCELSOFT TECHNOLOGIES L,75.07,85.0,75.0,81.78,81.9,75.07,,81.78,,,15377907,1270847688.35,60990,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,763294,INE12F801023,KISSHT,EQ,,,,,ONEMI TECHNOLOGY SOL LTD,281.0,321.85,280.45,316.85,320.5,279.3,,316.85,,,15189765,4720473597.15,156587,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,19761,INE982B01027,ADFFOODS,EQ,,,,,ADF FOODS LIMITED,315.3,346.95,311.55,317.1,317.45,307.85,,317.1,,,15187964,5056741668.35,175576,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,3045,INE062A01020,SBIN,EQ,,,,,STATE BANK OF INDIA,1050.9,1059.8,1045.0,1051.6,1049.0,1047.4,,1051.6,,,14682790,15435854156.2,199908,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,2259,INE083A01026,MOREPENLAB,EQ,,,,,MOREPEN LAB. LTD,62.39,62.39,59.27,59.79,59.49,62.68,,59.79,,,14256376,861873342.56,33989,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,15332,INE584A01023,NMDC,EQ,,,,,NMDC LTD.,85.29,86.55,85.02,85.57,85.75,84.3,,85.57,,,14105748,1211409308.08,52062,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,2475,INE213A01029,ONGC,EQ,,,,,OIL AND NATURAL GAS CORP.,234.0,236.33,230.8,235.96,236.2,234.99,,235.96,,,14033169,3295830421.88,110517,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,4745,INE084A01016,BANKINDIA,EQ,,,,,BANK OF INDIA,141.88,145.65,140.06,144.96,145.4,141.64,,144.96,,,14023902,2010819209.36,81590,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,6198,INE045J01034,FCL,EQ,,,,,FINEOTEX CHEMICAL LIMITED,38.46,40.3,37.5,39.89,40.05,38.09,,39.89,,,13828712,537161851.0,25826,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,29482,INE613C01026,MCLOUD,EQ,,,,,MAGELLANIC CLOUD LIMITED,31.89,32.8,31.39,31.74,31.8,31.68,,31.74,,,13762882,440098255.47,25693,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,2792,INE07O001026,EASEMYTRIP,EQ,,,,,EASY TRIP PLANNERS LTD,7.25,7.33,7.13,7.21,7.26,7.21,,7.21,,,13446105,96971426.72,9239,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,10666,INE160A01022,PNB,EQ,,,,,PUNJAB NATIONAL BANK,108.26,108.3,106.13,106.91,106.86,107.54,,106.91,,,13244182,1419455661.02,47968,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,1922,INE237A01036,KOTAKBANK,EQ,,,,,KOTAK MAHINDRA BANK LTD,400.45,405.0,397.3,399.3,398.55,400.45,,399.35,,,12980945,5192942977.9,173231,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,15308,INE964H01014,SEPC,EQ,,,,,SEPC LIMITED,6.56,6.72,6.56,6.64,6.66,6.54,,6.64,,,12940296,85759659.58,5541,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,9599,INE148O01028,DELHIVERY,EQ,,,,,DELHIVERY LIMITED,510.25,513.4,500.2,509.3,508.45,507.7,,509.3,,,12862727,6530999178.9,178709,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,762675,INE417D01020,FEDDERSHOL,EQ,,,,,FEDDERS HOLDING LTD.,41.83,46.95,39.5,40.31,40.25,40.8,,40.31,,,12817460,554464668.75,40421,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,1660,INE154A01025,ITC,EQ,,,,,ITC LTD,290.7,291.0,287.7,289.9,289.75,290.3,,289.9,,,12722639,3684875766.5,264019,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,750174,INE1CDF01017,VAML,EQ,,,,,VEDANTA ALUMINIUM METAL L,453.1,469.4,449.0,461.75,461.65,451.95,,461.75,,,12651897,5841614174.95,136691,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,20296,INE482J01021,SHAH,EQ,,,,,SHAH METACORP LIMITED,4.16,4.9,4.14,4.74,4.73,4.15,,4.74,,,12197006,56793643.05,9322,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,438,INE257A01026,BHEL,EQ,,,,,BHEL,414.95,415.05,399.8,401.95,402.5,413.95,,401.95,,,11966341,4833846757.35,128645,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,2029,INE053F01010,IRFC,EQ,,,,,INDIAN RAILWAY FIN CORP L,91.6,91.89,90.45,90.83,90.93,91.18,,90.83,,,11833722,1076545370.88,56332,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,759820,INE15B701018,PINELABS,EQ,,,,,PINE LABS LIMITED,156.24,160.52,154.62,159.84,160.04,155.81,,159.84,,,11756595,1856909936.0,52914,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,15313,INE821I01022,IRB,EQ,,,,,IRB INFRA DEV LTD.,21.44,21.64,21.25,21.42,21.45,21.3,,21.42,,,11647097,249563816.07,23231,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,750089,INE0JUI01012,HEXAGON,EQ,,,,,HEXAGON NUTRITION LIMITED,60.09,72.0,59.27,72.0,72.0,60.0,,72.08,,,11354569,786132384.67,43545,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,3063,INE205A01025,VEDL,EQ,,,,,VEDANTA LIMITED,277.0,279.75,275.25,276.1,275.85,275.55,,276.1,,,11185934,3101817695.2,104549,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,20788,INE0FRK01020,MOTISONS,EQ,,,,,MOTISONS JEWELLERS LTD,14.25,14.44,14.15,14.17,14.21,14.15,,14.17,,,11012564,157135224.46,7383,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,17520,INE399K01017,RTNPOWER,EQ,,,,,RATTANINDIA POWER LIMITED,9.22,9.27,9.19,9.22,9.23,9.17,,9.22,,,10881245,100367976.32,8949,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,383,INE263A01024,BEL,EQ,,,,,BHARAT ELECTRONICS LTD,416.25,418.3,412.3,415.05,414.8,416.25,,415.05,,,10736747,4447028007.65,114643,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,27066,INE00H001014,SWIGGY,EQ,,,,,SWIGGY LIMITED,248.52,253.3,248.05,249.0,249.62,246.98,,249.0,,,10730464,2679346019.25,75068,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,3456,INE155A01022,TMPV,EQ,,,,,TATA MOTORS PASS VEH LTD,351.15,351.25,345.0,345.95,346.35,347.8,,345.95,,,10423984,3615407624.85,101948,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,15649,INE0ALR01029,ATALREAL,EQ,,,,,ATAL REALTECH LIMITED,28.48,28.85,27.88,28.11,28.2,28.35,,28.11,,,10252874,290293251.88,4046,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,31415,INE095N01031,NBCC,EQ,,,,,NBCC (INDIA) LIMITED,105.0,105.03,101.84,103.06,102.96,104.44,,103.06,,,10129934,1046325960.23,48649,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,9685,INE064C01022,TRIDENT,EQ,,,,,TRIDENT LIMITED,26.4,27.3,26.29,26.8,26.8,26.31,,26.8,,,10025590,269343798.79,21296,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,9683,INE04I401011,KPITTECH,EQ,,,,,KPIT TECHNOLOGIES LIMITED,561.0,570.5,551.85,558.8,558.5,557.55,,558.8,,,9825945,5514409757.75,156146,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,4204,INE775A01035,MOTHERSON,EQ,,,,,SAMVRDHNA MTHRSN INTL LTD,148.24,148.59,146.7,147.59,147.79,147.51,,147.59,,,9629607,1418671024.21,76864,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,759782,INE1TAE01010,TMCV,EQ,,,,,TATA MOTORS LIMITED,435.0,446.8,431.9,440.5,440.05,431.45,,440.45,,,9536526,4202010309.85,136100,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,11377,INE457A01014,MAHABANK,EQ,,,,,BANK OF MAHARASHTRA,91.25,91.89,90.6,91.04,90.97,91.2,,91.04,,,9483390,864721734.76,40055,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,1235,INE224A01026,GREAVESCOT,EQ,,,,,GREAVES COTTON LTD.,221.78,240.0,221.78,231.03,232.2,221.0,,231.04,,,9114707,2112011340.42,77259,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,6792,INE04AK01028,SBC,EQ,,,,,SBC EXPORTS LIMITED,42.27,42.39,41.8,42.11,42.09,42.0,,42.11,,,9018203,380472396.86,3984,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,2454,INE660C01027,CENTRUM,EQ,,,,,CENTRUM CAPITAL LIMITED,27.1,27.7,24.81,25.26,24.99,26.08,,25.26,,,8988029,235005091.95,25261,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,3426,INE245A01021,TATAPOWER,EQ,,,,,TATA POWER CO LTD,376.8,378.0,374.4,376.4,376.5,375.45,,376.4,,,8842116,3325217955.45,72419,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,30125,INE148I01020,SAMMAANCAP,EQ,,,,,SAMMAAN CAPITAL LIMITED,177.0,177.7,173.1,173.94,173.83,176.29,,173.94,,,8634550,1512150156.76,35931,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,759723,INE0LP301011,PWL,EQ,,,,,PHYSICSWALLAH LIMITED,128.1,134.4,128.1,133.34,132.99,128.87,,133.34,,,8521152,1133653568.79,38086,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,1494,INE07T201019,RBA,EQ,,,,,RESTAURANT BRAND ASIA LTD,77.0,79.8,77.0,77.56,77.6,77.09,,77.56,,,8344520,655379089.77,12602,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,14334,INE019C01026,HSCL,EQ,,,,,HIMADRI SPECIALITY CHEM L,649.2,669.45,643.8,662.65,663.0,645.55,,662.65,,,8235138,5395635653.3,70196,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,317,INE296A01032,BAJFINANCE,EQ,,,,,BAJAJ FINANCE LIMITED,994.7,1025.7,993.4,1018.4,1020.0,1014.9,,1018.5,,,8168339,8287481250.1,198144,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,16822,INE0LOJ01019,IKIO,EQ,,,,,IKIO TECHNOLOGIES LIMITED,152.5,176.98,152.5,170.24,174.0,152.45,,170.26,,,8088939,1382624440.72,64519,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,24961,INE0PPK01015,ORIENTTECH,EQ,,,,,ORIENT TECHNOLOGIES LTD,243.24,277.8,243.24,263.55,263.0,244.05,,263.55,,,8018040,2165629287.18,78156,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,14894,INE483A01010,CENTRALBK,EQ,,,,,CENTRAL BANK OF INDIA,32.75,33.04,32.51,32.55,32.58,32.68,,32.55,,,7932979,259634522.83,14915,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,5633,INE168A01041,J&KBANK,EQ,,,,,J & K BANK LTD.,160.0,165.6,157.65,164.7,165.3,156.2,,164.7,,,7874666,1276366305.0,49898,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,4684,INE073K01018,SONACOMS,EQ,,,,,SONA BLW PRECISION FRGS L,623.0,672.6,616.85,662.3,664.9,619.4,,662.3,,,7802225,5111992599.45,134648,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,20790,INE235C01036,SUMEETINDS,EQ,,,,,SUMEET IND LIMITED,29.49,30.84,29.38,29.83,30.0,29.48,,29.83,,,7666000,231631834.53,5482,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,6994,INE836A01035,BSOFT,EQ,,,,,BIRLASOFT LIMITED,279.05,287.75,276.1,281.9,281.5,275.7,,281.9,,,7653440,2147582855.0,86205,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,324,INE732I01021,ANGELONE,EQ,,,,,ANGEL ONE LIMITED,340.4,347.85,336.2,346.15,346.55,340.4,,346.15,,,7636906,2620494330.9,71336,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,6364,INE139A01034,NATIONALUM,EQ,,,,,NATIONAL ALUMINIUM CO LTD,335.5,340.5,331.5,332.25,332.2,334.65,,332.25,,,7562698,2534512072.3,81500,F1,1,,,,,
