Date,Symbol,Company,Open,High,Low,Close,PrevClose,DailyReturnPct,DailyRange,RangePct,GapPct,Volume,TradedValue,Trades
2026-07-10 00:00:00,PCJEWELLER,PC JEWELLER LTD,10.20,10.30,9.91,9.99,9.83,1.63,0.39,3.82,3.76,399780253,4025336047.02,192179
2026-07-10 00:00:00,IDEA,VODAFONE IDEA LIMITED,14.15,14.33,14.02,14.19,14.04,1.07,0.31,2.19,0.78,273282577,3874694733.54,501246
2026-07-10 00:00:00,KALYANKJIL,KALYAN JEWELLERS IND LTD,451.10,483.40,446.00,476.15,443.00,7.48,37.40,8.29,1.83,115487371,54491072093.40,767079
2026-07-10 00:00:00,CUPID,CUPID LIMITED,218.00,222.00,206.11,212.24,210.01,1.06,15.89,7.29,3.80,101356189,21869248552.39,471805
2026-07-10 00:00:00,VISL,VEDANTA IRON AND STEEL L,33.00,34.68,32.75,34.68,33.03,5.00,1.93,5.85,-0.09,92368489,3181579709.77,52915
2026-07-10 00:00:00,VOGL,VEDANTA OIL AND GAS LTD,38.53,40.24,38.52,38.74,37.93,2.14,1.72,4.46,1.58,70494572,2764261829.39,124449
2026-07-10 00:00:00,TATSILV,TATAAML-TATSILV,21.98,21.98,21.15,21.21,21.64,-1.99,0.83,3.78,1.57,69792255,1488910318.08,71818
2026-07-10 00:00:00,MAHABANK,BANK OF MAHARASHTRA,82.90,87.46,81.62,84.25,82.01,2.73,5.84,7.04,1.09,69639831,5871663239.93,189704
2026-07-10 00:00:00,CCAVENUE,AVENUESAI LIMITED,17.35,18.58,17.32,18.10,17.12,5.72,1.26,7.26,1.34,57114862,1032455359.65,76812
2026-07-10 00:00:00,OLAELEC,OLA ELECTRIC MOBILITY LTD,40.94,41.45,40.11,40.41,40.39,0.05,1.34,3.27,1.36,51508121,2100924989.57,98140
2026-07-10 00:00:00,ZENSARTECH,ZENSAR TECHNOLOGIES  LTD,454.35,515.80,453.20,508.25,447.40,13.60,62.60,13.78,1.55,47030557,23495566008.00,563110
2026-07-10 00:00:00,SAGILITY,SAGILITY LIMITED,41.18,42.85,41.08,42.53,40.76,4.34,1.77,4.30,1.03,44596486,1882578238.54,80955
2026-07-10 00:00:00,YESBANK,YES BANK LIMITED,23.90,24.03,23.80,23.94,23.64,1.27,0.23,0.96,1.10,44492915,1064621983.63,66409
2026-07-10 00:00:00,VEDPOWER,VEDANTA POWER LIMITED,41.50,42.76,41.11,41.83,41.18,1.58,1.65,3.98,0.78,44361003,1858717896.77,110533
2026-07-10 00:00:00,SUZLON,SUZLON ENERGY LIMITED,54.02,54.45,53.75,53.92,53.70,0.41,0.70,1.30,0.60,41945443,2268128623.07,72096
2026-07-10 00:00:00,CANBK,CANARA BANK,125.40,131.48,125.31,128.78,124.80,3.19,6.17,4.92,0.48,40706138,5222765254.91,115544
2026-07-10 00:00:00,UJJIVANSFB,UJJIVAN SMALL FINANC BANK,63.25,65.84,63.25,65.27,62.58,4.30,2.59,4.09,1.07,39570140,2574776144.78,113217
2026-07-10 00:00:00,MRPL,MRPL,150.25,163.25,150.25,162.49,149.68,8.56,13.00,8.65,0.38,37336927,5965778172.39,218050
2026-07-10 00:00:00,IFCI,IFCI LTD,78.00,79.64,77.20,77.46,76.66,1.04,2.44,3.13,1.75,36750822,2872055634.10,91685
2026-07-10 00:00:00,GROWW,BILLIONBRAINS GARAGE VN L,199.00,206.11,197.11,204.47,198.44,3.04,9.00,4.52,0.28,33279434,6716478438.86,149768
2026-07-10 00:00:00,JPPOWER,JAIPRAKASH POWER VEN. LTD,17.04,17.28,16.97,17.02,17.00,0.12,0.31,1.82,0.24,32248754,551783135.03,24806
2026-07-10 00:00:00,INOXWIND,INOX WIND LIMITED,82.73,83.80,81.89,82.61,82.01,0.73,1.91,2.31,0.88,32213482,2665845683.36,93199
2026-07-10 00:00:00,NEWGEN,NEWGEN SOFTWARE TECH LTD,477.05,542.90,477.05,517.20,473.20,9.30,65.85,13.80,0.81,29948995,15681767928.05,393956
2026-07-10 00:00:00,HCC,HINDUSTAN CONSTRUCTION CO,23.55,24.33,23.51,23.89,23.42,2.01,0.82,3.48,0.56,28766980,689635597.71,31180
2026-07-10 00:00:00,JIOFIN,JIO FIN SERVICES LTD,235.00,243.50,233.95,241.96,233.37,3.68,9.55,4.06,0.70,27714158,6670469531.66,122113
