Date,Symbol,Company,Open,High,Low,Close,PrevClose,DailyReturnPct,DailyRange,RangePct,GapPct,Volume,TradedValue,Trades
2026-06-01 00:00:00,IFCI,IFCI,68.60,71.45,66.95,67.22,68.53,-1.91,4.50,6.56,0.10,48964479,33932.16,108680
2026-06-01 00:00:00,HDFCBANK,HDFCBANK,749.00,752.35,739.20,742.70,744.55,-0.25,13.15,1.76,0.60,47996441,356950.84,364744
2026-06-01 00:00:00,COALINDIA,COALINDIA,456.55,477.00,456.55,472.60,457.90,3.21,20.45,4.48,-0.29,47716517,223560.76,266351
2026-06-01 00:00:00,NBCC,NBCC,101.70,105.75,99.06,104.40,100.26,4.13,6.69,6.58,1.44,47025842,48616.12,143459
2026-06-01 00:00:00,ADANIPOWER,ADANIPOWER,245.00,245.69,231.75,232.30,243.37,-4.55,13.94,5.69,0.67,46168552,109277.99,197803
2026-06-01 00:00:00,SEPC,SEPC,7.90,8.08,7.14,7.24,7.78,-6.94,0.94,11.90,1.54,40527837,3044.35,18325
2026-06-01 00:00:00,MOTHERSON,MOTHERSON,146.01,146.80,141.13,141.77,145.74,-2.72,5.67,3.88,0.19,38855400,55798.33,149164
2026-06-01 00:00:00,GROWW,GROWW,186.00,189.45,184.00,185.71,184.89,0.44,5.45,2.93,0.60,38364266,71908.10,137530
2026-06-01 00:00:00,PINELABS,PINELABS,146.00,149.10,142.25,143.85,144.51,-0.46,6.85,4.69,1.03,38312806,55668.38,171054
2026-06-01 00:00:00,REDINGTON,REDINGTON,225.25,243.87,225.00,233.22,224.33,3.96,18.87,8.38,0.41,35445089,84060.14,294384
2026-06-01 00:00:00,RPOWER,RPOWER,28.00,28.16,26.51,26.76,27.64,-3.18,1.65,5.89,1.30,35423613,9642.34,51619
2026-06-01 00:00:00,FCL,FCL,40.35,43.20,39.65,40.89,39.99,2.25,3.55,8.80,0.90,34839950,14550.13,72356
2026-06-01 00:00:00,IRB,IRB,21.27,22.09,20.84,21.93,21.16,3.64,1.25,5.88,0.52,34429074,7422.10,83358
2026-06-01 00:00:00,PAISALO,PAISALO,52.21,55.89,51.79,52.86,51.58,2.48,4.10,7.85,1.22,34289944,18407.63,50027
2026-06-01 00:00:00,ASHOKLEY,ASHOKLEY,157.03,157.60,149.42,149.78,155.44,-3.64,8.18,5.21,1.02,34095725,52042.77,251578
2026-06-01 00:00:00,HCC,HCC,23.00,23.33,22.06,22.29,22.81,-2.28,1.27,5.52,0.83,33789927,7672.33,36018
2026-06-01 00:00:00,TATSILV,TATSILV,25.40,25.52,25.13,25.31,25.30,0.04,0.39,1.54,0.40,33023159,8340.08,61848
2026-06-01 00:00:00,GOLDBEES,GOLDBEES,128.32,128.32,127.23,127.49,128.65,-0.90,1.09,0.85,-0.26,32346830,41270.06,122894
2026-06-01 00:00:00,APOLLO,APOLLO,410.55,429.80,398.70,404.15,409.00,-1.19,31.10,7.58,0.38,31964502,133263.94,289601
2026-06-01 00:00:00,ITBEES,ITBEES,32.84,33.52,32.40,33.13,32.27,2.67,1.12,3.41,1.77,31769962,10557.72,32547
2026-06-01 00:00:00,MOREPENLAB,MOREPENLAB,43.77,49.49,43.51,46.51,43.24,7.56,5.98,13.66,1.23,31593471,14937.78,74505
2026-06-01 00:00:00,KWIL,KWIL,27.40,28.97,27.30,28.21,26.99,4.52,1.67,6.09,1.52,29174364,8241.51,82864
2026-06-01 00:00:00,VIPIND,VIPIND,303.85,345.00,300.90,332.30,299.40,10.99,44.10,14.51,1.49,27461089,92143.06,217311
2026-06-01 00:00:00,CANBK,CANBK,131.45,132.22,127.50,127.96,130.80,-2.17,4.72,3.59,0.50,27235875,35007.91,75251
2026-06-01 00:00:00,WIPRO,WIPRO,205.10,207.75,205.10,206.41,204.25,1.06,2.65,1.29,0.42,26491139,54728.13,185455
2026-06-01 00:00:00,DAVANGERE,DAVANGERE,4.08,4.12,3.78,3.81,4.02,-5.22,0.34,8.33,1.49,25265017,1003.61,6183
2026-06-01 00:00:00,FILATFASH,FILATFASH,0.24,0.24,0.22,0.23,0.23,0.00,0.02,8.33,4.35,24883101,57.70,2829
2026-06-01 00:00:00,TATASTEEL,TATASTEEL,210.00,211.40,206.50,210.57,208.02,1.23,4.90,2.33,0.95,23733470,49661.47,139068
2026-06-01 00:00:00,ITC,ITC,287.80,288.55,278.30,279.65,286.90,-2.53,10.25,3.56,0.31,23477875,66389.24,438086
2026-06-01 00:00:00,SBC,SBC,39.71,40.00,35.80,36.85,39.32,-6.28,4.20,10.58,0.99,23011836,8538.35,19566
2026-06-01 00:00:00,IREDA,IREDA,132.58,132.59,125.52,126.27,133.25,-5.24,7.07,5.33,-0.50,22746116,29111.00,102209
2026-06-01 00:00:00,RTNPOWER,RTNPOWER,10.10,10.15,9.45,9.50,9.86,-3.65,0.70,6.93,2.43,21657009,2104.19,23439
2026-06-01 00:00:00,VEDL,VEDL,355.10,356.65,335.05,337.15,352.60,-4.38,21.60,6.08,0.71,21598323,74046.23,253265
2026-06-01 00:00:00,EASEMYTRIP,EASEMYTRIP,7.05,7.12,6.93,6.99,7.16,-2.37,0.19,2.70,-1.54,20914385,1463.56,14876
2026-06-01 00:00:00,LIQUIDCASE,LIQUIDCASE,114.34,114.34,114.32,114.33,114.30,0.03,0.02,0.02,0.03,19858687,22704.65,17815
2026-06-01 00:00:00,INFY,INFY,1175.00,1217.00,1173.70,1202.50,1160.90,3.58,43.30,3.69,1.21,19439331,234286.14,261853
2026-06-01 00:00:00,PNB,PNB,106.50,107.13,103.52,103.78,106.05,-2.14,3.61,3.39,0.42,19255610,20087.48,70617
2026-06-01 00:00:00,ATGL,ATGL,784.00,803.40,728.00,733.80,773.30,-5.11,75.40,9.62,1.38,19243521,145317.93,300181
2026-06-01 00:00:00,ETERNAL,ETERNAL,251.10,253.85,247.50,248.10,250.58,-0.99,6.35,2.53,0.21,19129575,47692.29,131158
2026-06-01 00:00:00,NTPC,NTPC,386.90,389.00,376.50,378.70,386.90,-2.12,12.50,3.23,0.00,18408900,69995.58,115409
2026-06-01 00:00:00,SAREGAMA,SAREGAMA,444.00,477.50,438.60,459.75,424.15,8.39,38.90,8.76,4.68,18131508,82782.59,238860
2026-06-01 00:00:00,SAIL,SAIL,205.20,206.25,202.25,203.69,204.37,-0.33,4.00,1.95,0.41,18107952,36943.68,78124
2026-06-01 00:00:00,GROWWPOWER,GROWWPOWER,12.76,12.85,12.18,12.21,12.65,-3.48,0.67,5.25,0.87,18092741,2219.53,8164
2026-06-01 00:00:00,POWERGRID,POWERGRID,291.00,292.35,284.70,286.15,290.55,-1.51,7.65,2.63,0.15,17628347,50578.65,117984
2026-06-01 00:00:00,SAGILITY,SAGILITY,41.25,41.30,40.30,40.47,41.04,-1.39,1.00,2.42,0.51,17021346,6919.48,64372
2026-06-01 00:00:00,BEL,BEL,412.35,413.70,404.75,407.20,410.75,-0.86,8.95,2.17,0.39,16453240,66991.54,249790
2026-06-01 00:00:00,NIITLTD,NIITLTD,67.90,81.54,67.56,81.54,67.95,20.00,13.98,20.59,-0.07,16387343,12861.39,60187
2026-06-01 00:00:00,GMRAIRPORT,GMRAIRPORT,101.00,102.23,96.70,97.06,100.37,-3.30,5.53,5.48,0.63,16277504,16068.42,50970
2026-06-01 00:00:00,TRIDENT,TRIDENT,24.98,25.40,24.10,24.22,24.04,0.75,1.30,5.20,3.91,15598497,3865.48,32102
2026-06-01 00:00:00,SAMMAANCAP,SAMMAANCAP,178.00,180.27,174.52,177.35,177.01,0.19,5.75,3.23,0.56,14994346,26628.58,53141
2026-06-01 00:00:00,SILVERBEES,SILVERBEES,246.65,250.40,246.65,249.54,249.37,0.07,3.75,1.52,-1.09,14475158,36036.31,70424
2026-06-01 00:00:00,CENTRALBK,CENTRALBK,30.98,31.06,30.03,30.31,30.77,-1.49,1.03,3.32,0.68,14357374,4399.72,27639
2026-06-01 00:00:00,IDFCFIRSTB,IDFCFIRSTB,71.30,71.81,70.51,71.25,71.32,-0.10,1.30,1.82,-0.03,14291113,10169.85,60363
2026-06-01 00:00:00,MAHABANK,MAHABANK,79.20,79.33,76.90,77.64,79.27,-2.06,2.43,3.07,-0.09,14202373,11079.84,56492
2026-06-01 00:00:00,TEJASNET,TEJASNET,525.10,553.70,521.35,526.10,520.40,1.10,32.35,6.16,0.90,13855978,74127.84,200013
2026-06-01 00:00:00,STEELXIND,STEELXIND,13.00,13.30,12.72,12.79,12.80,-0.08,0.58,4.46,1.56,13775811,1796.85,14776
2026-06-01 00:00:00,NHPC,NHPC,79.11,79.25,76.31,77.20,78.87,-2.12,2.94,3.72,0.30,13495785,10442.64,55234
2026-06-01 00:00:00,DELTACORP,DELTACORP,69.91,70.69,65.01,66.18,69.60,-4.91,5.68,8.12,0.45,13256751,8938.37,46003
2026-06-01 00:00:00,QUADFUTURE,QUADFUTURE,296.00,344.15,291.35,323.10,292.75,10.37,52.80,17.84,1.11,13136557,43387.50,147845
2026-06-01 00:00:00,IOC,IOC,140.50,141.48,138.60,138.80,140.24,-1.03,2.88,2.05,0.19,13055381,18238.17,94837
2026-06-01 00:00:00,BANKBARODA,BANKBARODA,270.40,271.75,263.20,264.35,268.50,-1.55,8.55,3.16,0.71,12975542,34449.69,66192
2026-06-01 00:00:00,BAJAJHIND,BAJAJHIND,19.23,19.48,18.76,19.04,18.38,3.59,0.72,3.74,4.62,12499312,2385.60,15528
2026-06-01 00:00:00,ALOKINDS,ALOKINDS,13.10,13.19,12.47,12.50,12.75,-1.96,0.72,5.50,2.75,12372981,1596.50,15953
2026-06-01 00:00:00,KOTAKBANK,KOTAKBANK,384.15,387.00,375.65,377.40,384.20,-1.77,11.35,2.95,-0.01,12335552,46832.04,131176
2026-06-01 00:00:00,WOCKPHARMA,WOCKPHARMA,2377.00,2422.30,2126.40,2152.90,2031.40,5.98,295.90,12.45,17.01,11806406,265029.12,406015
2026-06-01 00:00:00,ESSENTIA,ESSENTIA,1.65,1.73,1.58,1.72,1.65,4.24,0.15,9.09,0.00,11692085,198.14,1511
2026-06-01 00:00:00,UNIONBANK,UNIONBANK,168.00,168.79,161.95,162.54,167.88,-3.18,6.84,4.07,0.07,11662148,19121.17,60689
2026-06-01 00:00:00,GATECH,GATECH,0.54,0.58,0.53,0.55,0.53,3.77,0.05,9.26,1.89,11634086,64.71,1638
2026-06-01 00:00:00,SBIN,SBIN,966.25,970.25,950.10,954.10,964.40,-1.07,20.15,2.09,0.19,11118975,106658.83,170313
2026-06-01 00:00:00,MSUMI,MSUMI,39.01,39.38,37.50,37.65,38.97,-3.39,1.88,4.82,0.10,10915672,4153.02,53267
2026-06-01 00:00:00,JIOFIN,JIOFIN,239.99,240.70,234.30,234.95,238.95,-1.67,6.40,2.67,0.44,10854238,25681.91,85874
2026-06-01 00:00:00,CCAVENUE,CCAVENUE,14.18,14.29,13.92,13.96,13.89,0.50,0.37,2.61,2.09,10765478,1508.97,16716
2026-06-01 00:00:00,RELIANCE,RELIANCE,1332.50,1335.50,1318.50,1320.00,1321.20,-0.09,17.00,1.28,0.86,10700603,141709.74,212031
2026-06-01 00:00:00,AURIGROW,AURIGROW,0.31,0.32,0.31,0.31,0.31,0.00,0.01,3.23,0.00,10531147,33.40,943
2026-06-01 00:00:00,SOUTHBANK,SOUTHBANK,41.42,41.85,40.60,41.06,41.42,-0.87,1.25,3.02,0.00,10439366,4308.84,42081
2026-06-01 00:00:00,CUPID,CUPID,129.65,131.50,128.00,129.09,129.06,0.02,3.50,2.70,0.46,10032982,13062.19,36414
2026-06-01 00:00:00,ICICIBANK,ICICIBANK,1257.10,1261.90,1235.90,1239.70,1256.40,-1.33,26.00,2.07,0.06,9911975,123439.58,179104
2026-06-01 00:00:00,UJJIVANSFB,UJJIVANSFB,54.39,54.84,52.72,53.87,54.39,-0.96,2.12,3.90,0.00,9839852,5278.38,34620
2026-06-01 00:00:00,METALIETF,METALIETF,13.50,13.69,13.48,13.56,13.48,0.59,0.21,1.56,0.15,9810008,1329.17,16623
2026-06-01 00:00:00,INDUSTOWER,INDUSTOWER,443.70,446.40,429.45,431.45,442.05,-2.40,16.95,3.82,0.37,9802918,42551.54,78727
2026-06-01 00:00:00,EXICOM,EXICOM,161.04,169.98,154.60,158.62,159.40,-0.49,15.38,9.55,1.03,9746062,15793.00,63562
2026-06-01 00:00:00,RAIN,RAIN,189.50,195.90,186.20,190.70,188.07,1.40,9.70,5.12,0.76,9705180,18545.02,76717
2026-06-01 00:00:00,NATIONALUM,NATIONALUM,425.45,436.75,421.40,434.20,424.45,2.30,15.35,3.61,0.24,9695414,41725.94,76880
2026-06-01 00:00:00,GOLDCASE,GOLDCASE,25.00,25.00,24.12,24.28,24.51,-0.94,0.88,3.52,2.00,9684325,2352.34,19411
2026-06-01 00:00:00,RVNL,RVNL,248.10,249.81,240.80,241.56,245.45,-1.58,9.01,3.63,1.08,9432010,23139.85,81427
2026-06-01 00:00:00,JMFINANCIL,JMFINANCIL,125.01,127.74,117.40,118.75,130.36,-8.91,10.34,8.27,-4.10,9371443,11371.73,60265
2026-06-01 00:00:00,UNITECH,UNITECH,4.90,4.96,4.72,4.81,4.93,-2.43,0.24,4.90,-0.61,9260752,447.20,5213
2026-06-01 00:00:00,RELTD,RELTD,129.28,134.40,117.07,125.53,127.37,-1.44,17.33,13.41,1.50,9230429,11572.60,43751
2026-06-01 00:00:00,BHEL,BHEL,417.00,417.80,403.10,404.80,416.75,-2.87,14.70,3.53,0.06,9218173,37587.58,102165
2026-06-01 00:00:00,ONGC,ONGC,266.55,268.30,263.25,264.30,265.40,-0.41,5.05,1.89,0.43,9095622,24064.99,68796
2026-06-01 00:00:00,BANDHANBNK,BANDHANBNK,210.00,211.41,205.45,207.14,208.30,-0.56,5.96,2.84,0.82,9048068,18895.13,52039
2026-06-01 00:00:00,MEESHO,MEESHO,184.25,185.80,177.52,180.06,183.30,-1.77,8.28,4.49,0.52,8983151,16155.75,49353
2026-06-01 00:00:00,ANANTRAJ,ANANTRAJ,522.00,548.95,517.00,538.65,514.15,4.77,31.95,6.12,1.53,8827842,47690.78,136710
2026-06-01 00:00:00,TFCILTD,TFCILTD,73.06,74.80,71.20,73.55,73.05,0.68,3.60,4.93,0.01,8825660,6487.26,10277
2026-06-01 00:00:00,NIFTYBEES,NIFTYBEES,268.98,269.27,265.20,265.52,267.78,-0.84,4.07,1.51,0.45,8779968,23415.80,93744
2026-06-01 00:00:00,HSCL,HSCL,604.00,612.25,588.60,603.40,606.45,-0.50,23.65,3.92,-0.40,8763874,52520.43,67263
2026-06-01 00:00:00,TMPV,TMPV,395.00,398.85,383.85,384.90,393.90,-2.28,15.00,3.80,0.28,8626860,33565.49,105839
2026-06-01 00:00:00,BANKIETF,BANKIETF,55.52,55.88,54.53,54.95,55.64,-1.24,1.35,2.43,-0.22,8429995,4610.77,4058
2026-06-01 00:00:00,SHRIRAMFIN,SHRIRAMFIN,950.05,953.85,916.40,919.05,947.15,-2.97,37.45,3.94,0.31,8308513,76814.65,122131
2026-06-01 00:00:00,SILVERCASE,SILVERCASE,26.99,26.99,26.29,26.48,26.48,0.00,0.70,2.59,1.93,8064263,2131.69,11535
2026-06-01 00:00:00,URBANCO,URBANCO,120.50,124.24,119.45,120.00,120.03,-0.02,4.79,3.98,0.39,8038222,9711.13,60869
2026-06-01 00:00:00,IRFC,IRFC,98.20,98.40,96.10,96.27,97.51,-1.27,2.30,2.34,0.71,7942957,7699.60,48836
2026-06-01 00:00:00,GAIL,GAIL,164.51,166.08,163.24,163.74,164.51,-0.47,2.84,1.73,0.00,7915622,13028.95,58277
2026-06-01 00:00:00,BANKINDIA,BANKINDIA,140.30,140.86,136.39,136.74,139.91,-2.27,4.47,3.19,0.28,7863805,10858.02,40502
2026-06-01 00:00:00,ESSEN-RE3,ESSEN-RE3,0.06,0.08,0.06,0.06,0.09,-33.33,0.02,33.33,-33.33,7814002,4.69,2412
2026-06-01 00:00:00,PETRONET,PETRONET,272.00,277.10,269.55,270.45,271.05,-0.22,7.55,2.78,0.35,7812225,21392.60,40297
2026-06-01 00:00:00,LLOYDSENGG,LLOYDSENGG,74.00,74.89,70.82,71.29,73.61,-3.15,4.07,5.50,0.53,7789959,5652.27,29500
2026-06-01 00:00:00,GOLDIETF,GOLDIETF,133.12,133.12,131.62,131.90,133.12,-0.92,1.50,1.13,0.00,7782046,10266.43,49958
2026-06-01 00:00:00,BPCL,BPCL,298.75,300.35,295.65,296.85,298.10,-0.42,4.70,1.57,0.22,7741307,23087.23,71909
2026-06-01 00:00:00,TCS,TCS,2284.00,2335.00,2280.00,2297.40,2258.90,1.70,55.00,2.41,1.11,7505095,172677.98,154067
2026-06-01 00:00:00,PVTBANIETF,PVTBANIETF,26.91,27.10,26.19,26.29,26.57,-1.05,0.91,3.38,1.28,7445422,1965.49,3107
2026-06-01 00:00:00,JYOTISTRUC,JYOTISTRUC,12.80,13.04,12.22,12.34,12.95,-4.71,0.82,6.41,-1.16,7390088,930.50,7339
2026-06-01 00:00:00,NETWORK18,NETWORK18,31.63,31.66,29.96,30.16,31.23,-3.43,1.70,5.37,1.28,7311606,2239.68,28342
2026-06-01 00:00:00,SETFGOLD,SETFGOLD,132.30,132.37,131.09,131.49,132.69,-0.90,1.28,0.97,-0.29,7309018,9608.69,19033
2026-06-01 00:00:00,HINDALCO,HINDALCO,1130.00,1150.00,1127.20,1141.30,1126.70,1.30,22.80,2.02,0.29,6934532,78950.75,109339
2026-06-01 00:00:00,BAJFINANCE,BAJFINANCE,911.45,918.00,888.00,889.05,908.25,-2.11,30.00,3.29,0.35,6887616,61663.01,140190
2026-06-01 00:00:00,SHAH,SHAH,5.09,5.38,4.79,4.84,5.04,-3.97,0.59,11.59,0.99,6871030,343.60,2712
2026-06-01 00:00:00,ICIL,ICIL,324.00,353.90,318.90,334.75,312.10,7.26,35.00,10.80,3.81,6801127,23232.42,143347
2026-06-01 00:00:00,FEDERALBNK,FEDERALBNK,290.00,292.40,285.50,288.20,288.95,-0.26,6.90,2.38,0.36,6701913,19329.59,61886
2026-06-01 00:00:00,ATALREAL,ATALREAL,29.30,29.65,28.61,29.05,29.09,-0.14,1.04,3.55,0.72,6595995,1921.01,4711
2026-06-01 00:00:00,PHARMABEES,PHARMABEES,25.31,25.32,24.80,24.88,25.02,-0.56,0.52,2.05,1.16,6586941,1645.17,15230
2026-06-01 00:00:00,AJMERA,AJMERA,119.94,120.45,104.42,109.02,118.99,-8.38,16.03,13.37,0.80,6557247,7116.65,41640
2026-06-01 00:00:00,WELSPUNLIV,WELSPUNLIV,142.73,146.00,141.78,145.13,137.97,5.19,4.22,2.96,3.45,6513894,9431.55,48671
2026-06-01 00:00:00,TATAPOWER,TATAPOWER,421.70,423.75,416.60,419.50,420.75,-0.30,7.15,1.70,0.23,6503865,27291.20,63760
2026-06-01 00:00:00,LTF,LTF,282.00,285.45,270.00,271.25,286.60,-5.36,15.45,5.48,-1.61,6477563,17814.45,55704
2026-06-01 00:00:00,DIACABS,DIACABS,195.00,196.75,180.87,182.99,194.31,-5.83,15.88,8.14,0.36,6463804,12082.06,45791
2026-06-01 00:00:00,ANGELONE,ANGELONE,341.00,345.55,334.05,335.60,337.30,-0.50,11.50,3.37,1.10,6444968,21931.53,65843
2026-06-01 00:00:00,BHARTIARTL,BHARTIARTL,1830.00,1842.00,1803.90,1810.60,1829.00,-1.01,38.10,2.08,0.05,6391656,116016.19,142592
2026-06-01 00:00:00,SPARC,SPARC,213.21,215.37,195.45,196.37,212.11,-7.42,19.92,9.34,0.52,6303600,12876.54,49275
2026-06-01 00:00:00,INDSWFTLAB,INDSWFTLAB,154.00,173.25,153.13,164.19,152.11,7.94,20.12,13.06,1.24,6279556,10456.69,48085
2026-06-01 00:00:00,SWIGGY,SWIGGY,259.10,259.90,248.75,249.75,257.90,-3.16,11.15,4.30,0.47,6241815,15770.04,65584
2026-06-01 00:00:00,PWL,PWL,108.21,109.00,99.75,101.26,106.72,-5.12,9.25,8.55,1.40,6238557,6551.51,43107
2026-06-01 00:00:00,JAYNECOIND,JAYNECOIND,102.34,103.55,97.37,98.86,102.34,-3.40,6.18,6.04,0.00,6206611,6174.94,38286
2026-06-01 00:00:00,ASIANTILES,ASIANTILES,60.00,62.74,58.89,61.48,61.15,0.54,3.85,6.42,-1.88,6186076,3792.75,17223
2026-06-01 00:00:00,NTPCGREEN,NTPCGREEN,103.48,104.18,99.40,99.61,103.52,-3.78,4.78,4.62,-0.04,6096164,6142.62,40428
2026-06-01 00:00:00,RAMASTEEL,RAMASTEEL,5.50,5.57,5.25,5.26,5.50,-4.36,0.32,5.82,0.00,6046881,322.09,7300
2026-06-01 00:00:00,TMCV,TMCV,385.00,386.85,372.50,374.25,379.50,-1.38,14.35,3.73,1.45,6033578,22735.19,86215
2026-06-01 00:00:00,HCLTECH,HCLTECH,1190.10,1212.80,1190.10,1195.10,1183.80,0.95,22.70,1.91,0.53,5970435,71674.47,103382
2026-06-01 00:00:00,COFORGE,COFORGE,1438.20,1498.20,1438.10,1461.20,1421.80,2.77,60.10,4.18,1.15,5877548,86765.42,184344
2026-06-01 00:00:00,VIDYAWIRES,VIDYAWIRES,109.84,114.08,109.66,114.00,108.65,4.92,4.42,4.02,1.10,5846540,6636.45,19077
2026-06-01 00:00:00,PARACABLES,PARACABLES,66.50,68.70,59.65,60.57,65.87,-8.05,9.05,13.61,0.96,5827157,3673.92,24398
2026-06-01 00:00:00,HARDWYN,HARDWYN,27.48,28.28,24.72,25.05,25.16,-0.44,3.56,12.95,9.22,5771910,1467.64,12240
2026-06-01 00:00:00,M&M,M&M,3050.00,3068.90,2961.00,2970.20,3045.60,-2.48,107.90,3.54,0.14,5763247,172564.19,249581
2026-06-01 00:00:00,RENUKA,RENUKA,23.01,23.16,22.61,22.71,22.85,-0.61,0.55,2.39,0.70,5585635,1277.27,13603
2026-06-01 00:00:00,DELHIVERY,DELHIVERY,453.00,453.25,435.25,437.25,452.35,-3.34,18.00,3.97,0.14,5570313,24407.69,27432
2026-06-01 00:00:00,NYKAA,NYKAA,262.65,268.40,259.65,266.70,262.30,1.68,8.75,3.33,0.13,5559761,14721.32,67203
2026-06-01 00:00:00,TBZ,TBZ,177.99,178.58,166.01,173.37,165.49,4.76,12.57,7.06,7.55,5506860,9451.18,51652
2026-06-01 00:00:00,SURYAROSNI,SURYAROSNI,238.00,258.47,238.00,249.82,235.45,6.10,20.47,8.60,1.08,5462288,13778.87,56941
2026-06-01 00:00:00,KARURVYSYA,KARURVYSYA,288.75,292.95,282.00,286.30,288.75,-0.85,10.95,3.79,0.00,5452413,15650.78,53281
2026-06-01 00:00:00,BCG,BCG,10.33,10.44,10.00,10.03,10.44,-3.93,0.44,4.26,-1.05,5420720,549.42,5039
2026-06-01 00:00:00,CGCL,CGCL,203.42,204.29,195.55,198.03,198.36,-0.17,8.74,4.30,2.55,5329572,10670.60,32542
2026-06-01 00:00:00,SHANTIGOLD,SHANTIGOLD,222.70,240.39,222.70,229.84,220.96,4.02,17.69,7.94,0.79,5296823,12353.09,26416
2026-06-01 00:00:00,PVP,PVP,26.44,30.75,26.21,28.32,26.15,8.30,4.54,17.17,1.11,5266736,1541.57,16137
2026-06-01 00:00:00,SALASAR,SALASAR,6.97,7.04,6.81,6.82,7.11,-4.08,0.23,3.30,-1.97,5252153,361.46,5476
2026-06-01 00:00:00,TECHM,TECHM,1495.20,1562.50,1495.20,1543.20,1483.90,4.00,67.30,4.50,0.76,5243443,80976.39,132544
2026-06-01 00:00:00,EMMVEE,EMMVEE,329.50,332.55,301.70,303.90,325.30,-6.58,30.85,9.36,1.29,5208377,16166.69,69040
2026-06-01 00:00:00,SPORTKING,SPORTKING,176.65,198.50,174.00,185.67,170.43,8.94,24.50,13.87,3.65,5206857,9960.91,46760
2026-06-01 00:00:00,JUBLFOOD,JUBLFOOD,430.00,434.30,420.00,423.70,427.50,-0.89,14.30,3.33,0.58,5149494,21823.44,49761
2026-06-01 00:00:00,ACMESOLAR,ACMESOLAR,314.00,324.40,305.00,307.20,310.10,-0.94,19.40,6.18,1.26,5141632,16268.42,64874
2026-06-01 00:00:00,HDFCGOLD,HDFCGOLD,133.63,133.63,131.46,131.76,132.81,-0.79,2.17,1.62,0.62,5114665,6739.29,15920
2026-06-01 00:00:00,IGL,IGL,160.47,165.36,159.50,164.53,160.47,2.53,5.86,3.65,0.00,5084235,8319.68,42051
2026-06-01 00:00:00,KALYANKJIL,KALYANKJIL,360.00,360.95,343.00,343.95,355.05,-3.13,17.95,4.99,1.39,5068186,17673.64,59983
2026-06-01 00:00:00,ONEPOINT,ONEPOINT,63.80,64.73,58.33,59.25,62.57,-5.31,6.40,10.03,1.97,5056491,3095.71,45056
2026-06-01 00:00:00,MODEFENCE,MODEFENCE,101.11,101.11,97.52,97.95,99.91,-1.96,3.59,3.55,1.20,5045242,4965.68,17463
2026-06-01 00:00:00,NLCINDIA,NLCINDIA,350.60,352.80,333.50,336.35,347.55,-3.22,19.30,5.50,0.88,5045074,17221.39,57409
2026-06-01 00:00:00,VIYASH,VIYASH,262.00,270.90,249.10,250.40,261.94,-4.41,21.80,8.32,0.02,5029412,13086.70,75017
2026-06-01 00:00:00,SUPRIYA,SUPRIYA,990.00,1085.00,958.55,1052.50,968.70,8.65,126.45,12.77,2.20,5021838,50918.62,168191
