Date,Symbol,Company,Open,High,Low,Close,PrevClose,DailyReturnPct,DailyRange,RangePct,GapPct,Volume,TradedValue,Trades
2026-07-07,SHAREINDIA,SHARE IND. SECURITIES LTD,137.99,164.91,137.99,164.91,137.43,20.0,26.92,19.51,0.41,54004222,8429209423.82,265395
2026-07-07,TATSILV,TATAAML-TATSILV,22.04,22.41,21.86,21.95,22.36,-1.83,0.55,2.5,-1.43,50516425,1111131976.81,47677
2026-07-07,ETERNAL,ETERNAL LIMITED,283.8,291.0,283.55,289.4,283.4,2.12,7.45,2.63,0.14,45305615,13073149515.95,198040
2026-07-07,JPPOWER,JAIPRAKASH POWER VEN. LTD,17.71,17.74,17.35,17.56,17.69,-0.73,0.39,2.2,0.11,42718383,747590837.58,27767
2026-07-07,SOUTHBANK,THE SOUTH INDIAN BANK LTD,46.78,49.9,46.6,47.67,46.86,1.73,3.3,7.05,-0.17,42310199,2050065824.91,74995
2026-07-07,MOTHERSON,SAMVRDHNA MTHRSN INTL LTD,145.35,145.67,136.71,143.37,145.33,-1.35,8.96,6.16,0.01,42013051,5976866664.93,91736
2026-07-07,IOLCP,IOL CHEM AND PHARMA LTD,145.25,173.35,145.25,165.04,144.46,14.25,28.1,19.35,0.55,41176929,6895442987.06,229542
2026-07-07,SAGILITY,SAGILITY LIMITED,40.68,42.14,39.9,41.44,40.58,2.12,2.24,5.51,0.25,40120845,1652791954.4,63422
2026-07-07,VEDPOWER,VEDANTA POWER LIMITED,43.0,43.2,41.44,41.82,43.01,-2.77,1.76,4.09,-0.02,34850256,1465491264.29,85653
2026-07-07,SWIGGY,SWIGGY LIMITED,250.05,267.4,249.99,266.27,248.37,7.21,17.41,6.96,0.68,32937738,8604269137.57,201551
2026-07-07,HFCL,HFCL LIMITED,224.95,229.5,217.05,226.04,224.95,0.48,12.45,5.53,0.0,31851432,7096097452.63,153858
2026-07-07,SEPC,SEPC LIMITED,6.61,6.93,6.54,6.68,6.61,1.06,0.39,5.9,0.0,31438782,212204975.44,17687
2026-07-07,GTLINFRA,GTL INFRA.LTD,1.33,1.34,1.3,1.31,1.33,-1.5,0.04,3.01,0.0,30556133,40205896.4,13345
2026-07-07,ADANIPOWER,ADANI POWER LTD,220.48,221.8,216.3,218.07,219.85,-0.81,5.5,2.49,0.29,29372950,6406741837.44,109569
2026-07-07,ZEEL,ZEE ENTERTAINMENT ENT LTD,102.36,104.59,100.3,102.37,101.85,0.51,4.29,4.19,0.5,26972652,2766454633.51,98155
2026-07-07,HCC,HINDUSTAN CONSTRUCTION CO,24.7,24.7,23.64,23.83,24.6,-3.13,1.06,4.29,0.41,26918419,643222932.43,26177
2026-07-07,APOLLO,APOLLO MICRO SYSTEMS LTD,427.0,430.4,397.1,401.35,423.85,-5.31,33.3,7.8,0.74,26468479,10737854655.55,288467
2026-07-07,RPOWER,RELIANCE POWER LTD.,25.25,25.49,24.8,24.96,25.24,-1.11,0.69,2.73,0.04,24319873,607775815.07,36656
2026-07-07,KALYANKJIL,KALYAN JEWELLERS IND LTD,360.85,367.05,348.35,354.75,381.25,-6.95,18.7,5.18,-5.35,24105506,8583710827.45,199901
2026-07-07,GMRAIRPORT,GMR AIRPORTS LIMITED,113.47,115.64,113.46,114.98,113.45,1.35,2.18,1.92,0.02,23993812,2752994113.94,55914
2026-07-07,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,91.5,92.59,85.11,85.59,90.38,-5.3,7.48,8.17,1.24,23850046,2090712840.32,70075
2026-07-07,HSCL,HIMADRI SPECIALITY CHEM L,685.0,693.0,639.0,643.55,684.15,-5.93,54.0,7.88,0.12,23524955,15616198155.55,168112
2026-07-07,AEQUS,AEQUS LIMITED,238.0,246.66,232.24,242.43,231.89,4.55,14.42,6.06,2.63,23361886,5623096954.12,190749
2026-07-07,KOTAKBANK,KOTAK MAHINDRA BANK LTD,381.5,382.9,378.65,381.7,381.3,0.1,4.25,1.11,0.05,23216875,8848837487.75,245127
2026-07-07,JIOFIN,JIO FIN SERVICES LTD,239.95,245.25,239.45,243.07,240.0,1.28,5.8,2.42,-0.02,23069644,5607278165.92,109883
2026-07-07,TATASTEEL,TATA STEEL LIMITED,191.0,191.3,189.0,189.79,190.87,-0.57,2.3,1.2,0.07,22805982,4330034880.52,143941
2026-07-07,MAHABANK,BANK OF MAHARASHTRA,86.89,86.89,83.0,83.19,86.51,-3.84,3.89,4.48,0.44,22285700,1876398498.35,85633
2026-07-07,EASEMYTRIP,EASY TRIP PLANNERS LTD,7.05,7.27,7.0,7.1,7.03,1.0,0.27,3.83,0.28,22197026,158107484.35,13060
2026-07-07,GROWW,BILLIONBRAINS GARAGE VN L,200.3,201.59,192.57,193.08,200.17,-3.54,9.02,4.5,0.06,20298790,3960230253.07,127177
2026-07-07,UJJIVANSFB,UJJIVAN SMALL FINANC BANK,59.9,62.45,59.89,61.62,59.78,3.08,2.56,4.27,0.2,20130767,1243415135.83,71167
2026-07-07,SHAH,SHAH METACORP LIMITED,5.21,5.23,4.66,4.8,5.11,-6.07,0.57,10.94,1.96,19646888,97238179.92,3995
2026-07-07,DIACABS,DIAMOND POWER INFRA LTD,225.0,232.25,220.29,224.95,218.77,2.82,11.96,5.32,2.85,19539629,4438549324.48,138738
2026-07-07,AURIGROW,AURI GROW INDIA LIMITED,0.28,0.29,0.27,0.28,0.28,0.0,0.02,7.14,0.0,19536212,5464602.71,1080
2026-07-07,INDUSTOWER,INDUS TOWERS LIMITED,387.0,387.35,375.05,382.8,386.55,-0.97,12.3,3.18,0.12,18946184,7218523734.6,167814
2026-07-07,INFY,INFOSYS LIMITED,1040.6,1087.5,1040.6,1071.8,1042.2,2.84,46.9,4.51,-0.15,18866296,20279930819.6,332585
2026-07-07,WIPRO,WIPRO LTD,173.9,176.2,172.77,173.0,174.32,-0.76,3.43,1.97,-0.24,18837725,3280170046.66,104034
2026-07-07,BHEL,BHEL,389.7,389.7,375.0,376.45,387.5,-2.85,14.7,3.77,0.57,18569613,7014636355.65,155440
2026-07-07,ITC,ITC LTD,288.3,290.7,286.55,288.75,288.25,0.17,4.15,1.44,0.02,18491160,5336464642.05,357922
2026-07-07,PAISALO,PAISALO DIGITAL LIMITED,72.04,73.6,68.71,69.54,72.04,-3.47,4.89,6.79,0.0,18073932,1299726080.01,25766
2026-07-07,PNB,PUNJAB NATIONAL BANK,104.75,104.75,103.14,103.79,104.29,-0.48,1.61,1.54,0.44,17632716,1830639579.82,45443
2026-07-07,IOC,INDIAN OIL CORP LTD,142.75,144.11,141.8,142.18,141.68,0.35,2.31,1.62,0.76,16961635,2416577878.99,86658
2026-07-07,NAUKRI,INFO EDGE (I) LTD,1032.0,1167.15,1029.0,1159.45,1025.15,13.1,138.15,13.39,0.67,16707549,18819675244.3,351608
2026-07-07,IDFCFIRSTB,IDFC FIRST BANK LIMITED,81.12,81.77,80.22,80.43,81.14,-0.88,1.55,1.91,-0.02,16245821,1312570518.41,61109
2026-07-07,NMDC,NMDC LTD.,84.91,84.91,83.88,84.35,85.07,-0.85,1.03,1.21,-0.19,15687966,1322925965.46,49680
2026-07-07,ICICIBANK,ICICI BANK LTD.,1431.6,1433.0,1410.0,1414.7,1426.9,-0.86,23.0,1.61,0.33,15664178,22265014594.5,270831
2026-07-07,CANBK,CANARA BANK,126.4,126.86,124.75,125.03,126.46,-1.13,2.11,1.67,-0.05,15616571,1959094479.24,80918
2026-07-07,ONGC,OIL AND NATURAL GAS CORP.,244.05,245.27,242.68,244.18,243.9,0.11,2.59,1.06,0.06,15287101,3731672834.21,95882
2026-07-07,RELIANCE,RELIANCE INDUSTRIES LTD,1323.5,1328.0,1304.1,1308.4,1321.3,-0.98,23.9,1.81,0.17,14335554,18839874763.2,262924
2026-07-07,BELRISE,BELRISE INDUSTRIES LTD,223.0,235.85,223.0,229.97,222.3,3.45,12.85,5.76,0.31,14225594,3291776186.6,134489
2026-07-07,IFCI,IFCI LTD,75.65,76.2,73.55,74.46,75.12,-0.88,2.65,3.5,0.71,13928926,1038172245.27,39609
2026-07-07,BHARATCOAL,BHARAT COKING COAL LTD,38.4,38.47,37.75,37.98,38.34,-0.94,0.72,1.87,0.16,13782198,524080592.8,22442
2026-07-07,ITDC,INDIA TOUR. DEV. CO. LTD.,589.6,702.8,586.4,702.8,585.7,19.99,116.4,19.74,0.67,13636321,9050130673.05,236185
2026-07-07,UNIONBANK,UNION BANK OF INDIA,161.29,162.8,160.38,161.08,161.08,0.0,2.42,1.5,0.13,13481239,2172200309.12,50977
2026-07-07,CCAVENUE,AVENUESAI LIMITED,16.94,17.11,16.52,16.84,16.93,-0.53,0.59,3.48,0.06,13456285,226392133.21,17660
2026-07-07,DHANBANK,DHANLAXMI BANK LIMITED,34.0,36.85,33.76,36.22,33.82,7.1,3.09,9.09,0.53,13336879,479284630.18,41601
2026-07-07,VEDL,VEDANTA LIMITED,282.0,282.35,274.1,275.05,282.0,-2.46,8.25,2.93,0.0,13028080,3602119959.7,138684
2026-07-07,BANKBARODA,BANK OF BARODA,251.15,251.85,246.35,247.85,249.95,-0.84,5.5,2.19,0.48,12317114,3059727670.45,112507
2026-07-07,MSUMI,MOTHERSON SUMI WRNG IND L,41.2,41.5,40.11,41.31,41.04,0.66,1.39,3.37,0.39,11600911,474093219.12,32051
2026-07-07,SAMMAANCAP,SAMMAAN CAPITAL LIMITED,175.5,176.0,167.0,168.95,176.64,-4.35,9.0,5.13,-0.65,11597083,1984193943.67,40472
2026-07-07,AEGISVOPAK,AEGIS VOPAK TERMINALS LTD,275.0,299.5,267.75,294.32,279.97,5.13,31.75,11.55,-1.78,11503811,3322121235.19,125347
2026-07-07,BANKINDIA,BANK OF INDIA,140.5,142.9,139.99,142.41,139.8,1.87,2.91,2.07,0.5,11079712,1572718760.95,48977
2026-07-07,MOREPENLAB,MOREPEN LAB. LTD,60.9,62.17,58.71,61.19,60.78,0.67,3.46,5.68,0.2,11065226,670061960.58,29246
2026-07-07,SBIN,STATE BANK OF INDIA,1039.3,1049.6,1035.5,1038.1,1037.7,0.04,14.1,1.36,0.15,11053574,11516139461.1,203070
2026-07-07,JUBLFOOD,JUBILANT FOODWORKS LTD,439.2,457.4,430.15,454.95,438.25,3.81,27.25,6.2,0.22,10879295,4890566790.2,123129
2026-07-07,CGCL,CAPRI GLOBAL CAPITAL LTD,243.0,246.95,235.0,237.47,242.38,-2.03,11.95,4.92,0.26,10529518,2497574922.27,34706
2026-07-07,IRB,IRB INFRA DEV LTD.,20.79,20.84,20.43,20.48,20.69,-1.01,0.41,1.97,0.48,10201898,209139294.54,23042
2026-07-07,VAML,VEDANTA ALUMINIUM METAL L,467.0,471.8,443.5,445.15,467.55,-4.79,28.3,6.06,-0.12,10191383,4586735753.65,156002
2026-07-07,NHPC,NHPC LTD,79.85,80.12,77.96,78.89,79.85,-1.2,2.16,2.71,0.0,10063345,793185216.52,34488
2026-07-07,NIITMTS,NIIT LEARNING SYSTEMS LTD,244.03,272.5,238.89,244.59,238.89,2.39,33.61,13.77,2.15,9896729,2569485869.28,102397
2026-07-07,RTNPOWER,RATTANINDIA POWER LIMITED,9.04,9.07,8.87,8.9,9.04,-1.55,0.2,2.21,0.0,9771818,87140354.01,10260
2026-07-07,NBCC,NBCC (INDIA) LIMITED,99.9,100.09,97.6,98.54,99.57,-1.03,2.49,2.49,0.33,9576877,945730461.51,38341
2026-07-07,BAJFINANCE,BAJAJ FINANCE LIMITED,1024.0,1052.9,1024.0,1042.5,1029.1,1.3,28.9,2.82,-0.5,9101171,9455133736.2,197563
2026-07-07,MEESHO,MEESHO LIMITED,190.0,193.0,188.01,190.41,189.94,0.25,4.99,2.63,0.03,9067706,1726228691.31,66507
2026-07-07,TRENT,TRENT LTD,3080.0,3080.0,2920.0,2927.8,3343.8,-12.44,160.0,5.19,-7.89,9059505,27043436145.8,490852
2026-07-07,ASHOKLEY,ASHOK LEYLAND LTD,166.69,167.0,163.59,164.16,166.12,-1.18,3.41,2.05,0.34,9030277,1487684773.06,55770
2026-07-07,FCL,FINEOTEX CHEMICAL LIMITED,37.64,38.26,36.65,37.25,37.41,-0.43,1.61,4.28,0.61,9001970,336253505.08,20002
2026-07-07,PINELABS,PINE LABS LIMITED,152.0,152.7,147.46,147.96,151.0,-2.01,5.24,3.45,0.66,8952622,1333105281.87,38499
2026-07-07,BANDHANBNK,BANDHAN BANK LIMITED,208.75,211.8,204.69,205.1,207.39,-1.1,7.11,3.41,0.66,8844763,1839039876.23,61190
2026-07-07,HARDWYN,HARDWYN INDIA LIMITED,24.5,25.9,23.61,25.18,24.37,3.32,2.29,9.35,0.53,8804805,217826611.23,12934
2026-07-07,SUMEETINDS,SUMEET IND LIMITED,31.7,32.04,30.86,31.14,31.06,0.26,1.18,3.72,2.06,8628757,268817057.91,7225
2026-07-07,VMM,VISHAL MEGA MART LIMITED,119.05,119.5,116.0,117.28,119.07,-1.5,3.5,2.94,-0.02,8615389,1009276169.91,43081
2026-07-07,SBC,SBC EXPORTS LIMITED,42.38,42.44,41.95,42.12,42.17,-0.12,0.49,1.16,0.5,8562032,360854156.82,5004
2026-07-07,SAIL,STEEL AUTHORITY OF INDIA,168.48,168.49,164.5,165.66,169.23,-2.11,3.99,2.37,-0.44,8475984,1406724325.27,49873
2026-07-07,SHRIRAMFIN,SHRIRAM FINANCE LIMITED,1070.0,1087.3,1058.7,1066.8,1062.3,0.42,28.6,2.67,0.72,8356697,8979153763.4,120733
2026-07-07,SAKSOFT,SAKSOFT LIMITED,170.63,186.76,170.0,176.6,169.79,4.01,16.76,9.82,0.49,8227819,1470629928.04,60353
2026-07-07,NTPC,NTPC LTD,355.8,357.15,352.55,354.2,356.25,-0.58,4.6,1.29,-0.13,8149003,2889829868.45,96688
2026-07-07,BEL,BHARAT ELECTRONICS LTD,425.55,425.9,416.0,419.15,425.55,-1.5,9.9,2.33,0.0,7821978,3289350707.15,124747
2026-07-07,NYKAA,FSN E COMMERCE VENTURES,315.7,317.25,311.35,315.2,313.5,0.54,5.9,1.87,0.7,7765721,2447716766.7,56510
2026-07-07,EQUITASBNK,EQUITAS SMALL FIN BNK LTD,77.54,79.65,76.95,79.24,77.54,2.19,2.7,3.48,0.0,7713643,609912707.94,53728
2026-07-07,KWIL,KWALITY WALL'S (INDIA) L,33.32,33.35,31.61,31.91,33.06,-3.48,1.74,5.22,0.79,7704426,249141271.91,21312
2026-07-07,ANGELONE,ANGEL ONE LIMITED,345.95,347.6,334.0,335.8,345.95,-2.93,13.6,3.93,0.0,7502930,2527505078.7,69261
2026-07-07,TMPV,TATA MOTORS PASS VEH LTD,348.8,348.8,341.7,342.3,347.05,-1.37,7.1,2.04,0.5,7428187,2554120304.5,89875
2026-07-07,DAVANGERE,DAVANGERE SUGAR COMPANY L,3.6,3.64,3.56,3.59,3.6,-0.28,0.08,2.22,0.0,7279044,26160848.66,2678
2026-07-07,POWERGRID,POWER GRID CORP. LTD.,285.35,287.35,283.35,284.35,285.4,-0.37,4.0,1.4,-0.02,7251465,2069408904.3,104392
2026-07-07,VINCOFE,VINTAGE COFFEE N BVRGS L,155.16,164.48,153.1,161.16,153.41,5.05,11.38,7.33,1.14,7243405,1161016662.1,53205
2026-07-07,VBL,VARUN BEVERAGES LIMITED,500.0,501.5,481.25,484.25,494.85,-2.14,20.25,4.05,1.04,7058165,3435797668.7,87944
2026-07-07,IRFC,INDIAN RAILWAY FIN CORP L,90.61,90.61,89.65,89.92,90.24,-0.35,0.96,1.06,0.41,6905670,620722344.78,47395
2026-07-07,BPCL,BHARAT PETROLEUM CORP  LT,309.5,315.85,307.75,313.95,308.15,1.88,8.1,2.62,0.44,6889552,2148532734.3,62461
2026-07-07,RAIN,RAIN INDUSTRIES LIMITED,198.85,203.0,194.39,200.91,196.89,2.04,8.61,4.33,1.0,6884222,1373327484.07,57774
2026-07-07,POLICYBZR,PB FINTECH LIMITED,1575.0,1615.8,1551.0,1608.0,1580.7,1.73,64.8,4.11,-0.36,6861911,10914729320.2,145076
2026-07-07,OMAXE,OMAXE LIMITED,91.0,94.77,86.21,88.27,89.9,-1.81,8.56,9.41,1.22,6800455,608733044.07,37982
2026-07-07,SPARC,SUN PHARMA ADV.RES.CO.LTD,266.7,272.2,254.5,266.34,261.71,1.77,17.7,6.64,1.91,6765565,1784786593.94,93370
2026-07-07,HEXT,HEXAWARE TECHNOLOGIES LTD,541.8,560.7,515.0,541.0,535.75,0.98,45.7,8.43,1.13,6647743,3602903708.55,80977
2026-07-07,RBLBANK,RBL BANK LIMITED,368.6,376.35,365.4,375.1,368.6,1.76,10.95,2.97,0.0,6606876,2463123199.5,81802
2026-07-07,DIGITIDE,DIGITIDE SOLUTIONS LTD,116.05,117.63,108.5,108.5,120.55,-10.0,9.13,7.87,-3.73,6552116,733373424.84,31032
2026-07-07,LATENTVIEW,LATENT VIEW ANALYTICS LTD,288.0,306.0,283.3,301.05,285.9,5.3,22.7,7.88,0.73,6362179,1896057276.25,89864
2026-07-07,LEMONTREE,LEMON TREE HOTELS LTD,121.19,122.65,118.52,120.62,120.1,0.43,4.13,3.41,0.91,6332850,762878957.64,78637
2026-07-07,COCHINSHIP,COCHIN SHIPYARD LIMITED,1451.2,1467.9,1430.6,1445.7,1506.4,-4.03,37.3,2.57,-3.66,6317270,9164312245.9,117771
2026-07-07,AXISBANK,AXIS BANK LIMITED,1346.8,1356.9,1336.2,1341.0,1339.6,0.1,20.7,1.54,0.54,6198988,8340326473.5,176408
2026-07-07,CENTRALBK,CENTRAL BANK OF INDIA,32.65,32.66,32.03,32.13,32.62,-1.5,0.63,1.93,0.09,6194655,200390153.31,13191
2026-07-07,NTPCGREEN,NTPC GREEN ENERGY LIMITED,95.03,95.08,92.45,92.67,95.03,-2.48,2.63,2.77,0.0,6192608,576450690.77,39717
2026-07-07,GAIL,GAIL (INDIA) LTD,175.05,175.56,173.52,174.01,175.03,-0.58,2.04,1.17,0.01,6166046,1075753480.88,29490
2026-07-07,MCLOUD,MAGELLANIC CLOUD LIMITED,31.45,31.48,30.2,30.67,31.25,-1.86,1.28,4.07,0.64,6079691,186588098.06,12249
2026-07-07,BCG,BRIGHTCOM GROUP LIMITED,9.81,9.84,9.23,9.69,9.81,-1.22,0.61,6.22,0.0,6063833,58653796.5,5774
2026-07-07,MCX,MULTI COMMODITY EXCHANGE,2730.0,2734.0,2577.5,2643.2,2723.1,-2.93,156.5,5.73,0.25,5896736,15468536348.1,370915
2026-07-07,PFC,POWER FIN CORP LTD.,421.1,422.45,411.3,413.15,421.1,-1.89,11.15,2.65,0.0,5865910,2439652894.8,71864
2026-07-07,RAMCOSYS,RAMCO SYSTEMS LTD.,908.4,967.5,863.1,880.05,879.55,0.06,104.4,11.49,3.28,5842534,5426386035.6,129966
2026-07-07,ITCHOTELS,ITC HOTELS LIMITED,184.71,187.99,183.56,186.79,183.8,1.63,4.43,2.4,0.5,5840812,1088741025.61,58294
2026-07-07,INDUSINDBK,INDUSIND BANK LIMITED,1009.7,1038.0,1004.3,1022.25,1009.8,1.23,33.7,3.34,-0.01,5804915,5946973421.85,141536
2026-07-07,BHARTIARTL,BHARTI AIRTEL LIMITED,1923.5,1956.5,1917.0,1925.8,1925.7,0.01,39.5,2.05,-0.11,5767438,11156463291.6,193051
2026-07-07,DLF,DLF LIMITED,673.3,673.3,649.9,651.1,673.3,-3.3,23.4,3.48,0.0,5693740,3735864376.05,63735
2026-07-07,BSE,BSE LIMITED,3820.0,3820.6,3630.6,3683.4,3802.7,-3.14,190.0,4.97,0.45,5680882,20881248422.9,286109
2026-07-07,AHCL,ANLON HEALTHCARE LIMITED,15.4,16.07,15.4,15.62,15.32,1.96,0.67,4.35,0.52,5642966,89012667.78,8198
2026-07-07,DELHIVERY,DELHIVERY LIMITED,520.05,522.6,513.05,517.9,519.65,-0.34,9.55,1.84,0.08,5629431,2919064104.35,73472
2026-07-07,HINDPETRO,HINDUSTAN PETROLEUM CORP,403.1,407.1,401.2,405.95,400.35,1.4,5.9,1.46,0.69,5627837,2276660059.15,64006
2026-07-07,PATELENG,PATEL ENGINEERING LTD.,33.25,34.19,33.12,33.46,33.35,0.33,1.07,3.22,-0.3,5441464,182524629.13,12093
2026-07-07,INOXWIND,INOX WIND LIMITED,86.95,87.04,85.36,86.14,86.95,-0.93,1.68,1.93,0.0,5405475,464966965.43,19989
2026-07-07,COALINDIA,COAL INDIA LTD,432.35,434.35,424.45,428.95,432.35,-0.79,9.9,2.29,0.0,5315215,2275806043.1,151176
2026-07-07,HCLTECH,HCL TECHNOLOGIES LTD,1135.0,1175.0,1134.0,1168.2,1134.2,3.0,41.0,3.61,0.07,5179529,6024665226.9,123042
2026-07-07,URBANCO,URBAN COMPANY LIMITED,134.32,139.2,133.01,138.52,133.82,3.51,6.19,4.61,0.37,5177329,709565695.46,42292
2026-07-07,NIITLTD,NIIT LIMITED,108.9,111.1,99.4,100.27,107.33,-6.58,11.7,10.74,1.46,5142677,545289677.87,34375
2026-07-07,PPLPHARMA,PIRAMAL PHARMA LIMITED,179.0,180.35,174.4,175.23,177.88,-1.49,5.95,3.32,0.63,5073248,897295302.15,43513
2026-07-07,DEVYANI,DEVYANI INTERNATIONAL LTD,114.65,117.8,113.22,116.37,114.13,1.96,4.58,3.99,0.46,4981720,577466349.16,29388
2026-07-07,UTKARSHBNK,UTKARSH SMALL FIN BANK L,14.63,14.7,14.4,14.58,14.64,-0.41,0.3,2.05,-0.07,4972723,72239760.33,5258
2026-07-07,ALLCARGO,ALLCARGO LOGISTICS LTD,8.2,8.22,7.95,8.03,8.14,-1.35,0.27,3.29,0.74,4915388,39492809.32,6160
2026-07-07,NATIONALUM,NATIONAL ALUMINIUM CO LTD,350.0,350.4,341.1,342.55,351.05,-2.42,9.3,2.66,-0.3,4907893,1686781735.5,59237
2026-07-07,INDIANB,INDIAN BANK,786.65,792.05,776.15,785.95,786.9,-0.12,15.9,2.02,-0.03,4833997,3789501508.75,65089
2026-07-07,TCS,TATA CONSULTANCY SERV LT,2050.0,2122.7,2049.0,2096.1,2057.6,1.87,73.7,3.6,-0.37,4769048,10007561030.2,184997
2026-07-07,VIKRAN,VIKRAN ENGINEERING LTD,76.49,78.05,75.4,76.95,76.43,0.68,2.65,3.46,0.08,4672940,359270130.33,17075
2026-07-07,LENSKART,LENSKART SOLUTIONS LTD,536.0,545.95,532.2,535.6,536.15,-0.1,13.75,2.57,-0.03,4662992,2513421862.75,99134
2026-07-07,PGEL,PG ELECTROPLAST LTD,572.0,594.5,569.65,578.6,570.4,1.44,24.85,4.34,0.28,4649861,2715646430.9,60533
2026-07-07,SMALLCAP,MIRAEAMC - SMALLCAP,47.37,48.2,46.63,46.98,47.43,-0.95,1.57,3.31,-0.13,4609547,216586500.98,4958
2026-07-07,TFCILTD,TOURISM FINANCE CORP. OF,81.39,82.1,78.08,78.95,81.13,-2.69,4.02,4.94,0.32,4586543,365532139.82,9898
2026-07-07,VISL,VEDANTA IRON AND STEEL L,36.58,36.58,36.58,36.58,38.5,-4.99,0.0,0.0,-4.99,4549314,166413906.12,23861
2026-07-07,GROWWPOWER,GROWWAMC - GROWWPOWER,11.9,11.93,11.69,11.74,11.9,-1.34,0.24,2.02,0.0,4543734,53423546.19,5007
2026-07-07,TRIDENT,TRIDENT LIMITED,26.25,26.35,25.75,25.94,26.25,-1.18,0.6,2.29,0.0,4541324,118038786.61,14483
2026-07-07,TEXRAIL,TEXMACO RAIL & ENG. LTD.,122.24,123.37,118.0,118.77,121.04,-1.88,5.37,4.39,0.99,4528063,543845985.14,30254
2026-07-07,TATAPOWER,TATA POWER CO LTD,377.05,380.05,374.6,377.2,377.55,-0.09,5.45,1.45,-0.13,4480736,1688337232.95,46140
2026-07-07,MOSCHIP,MOSCHIP TECHNOLOGIES LTD,231.0,231.0,222.21,225.9,231.99,-2.63,8.79,3.81,-0.43,4460336,1008060493.06,40666
2026-07-07,HINDALCO,HINDALCO  INDUSTRIES  LTD,970.4,978.95,962.9,969.5,980.4,-1.11,16.05,1.65,-1.02,4411767,4278478301.95,97545
2026-07-07,ZENSARTECH,ZENSAR TECHNOLOGIES  LTD,478.5,480.0,461.0,467.7,477.95,-2.14,19.0,3.97,0.12,4348009,2049990298.6,47310
2026-07-07,FILATEX,FILATEX INDIA LTD,59.11,61.23,57.15,57.64,58.78,-1.94,4.08,6.9,0.56,4283657,253803213.55,21196
2026-07-07,BSOFT,BIRLASOFT LIMITED,280.35,287.0,275.35,281.65,280.75,0.32,11.65,4.16,-0.14,4178914,1172976581.65,52754
2026-07-07,ABCAPITAL,ADITYA BIRLA CAPITAL LTD.,409.75,410.65,404.6,405.4,409.75,-1.06,6.05,1.48,0.0,4171825,1698434740.7,55202
2026-07-07,TMCV,TATA MOTORS LIMITED,431.85,431.85,421.35,425.0,429.9,-1.14,10.5,2.43,0.45,4140826,1759362164.45,79011
2026-07-07,RECLTD,REC LIMITED,364.0,365.8,355.1,356.25,364.75,-2.33,10.7,2.94,-0.21,4139869,1482356296.15,49834
2026-07-07,INDHOTEL,THE INDIAN HOTELS CO. LTD,741.0,752.8,738.5,745.95,738.15,1.06,14.3,1.93,0.39,4127643,3073103873.75,74797
2026-07-07,PETRONET,PETRONET LNG LIMITED,277.5,282.6,275.25,279.6,275.5,1.49,7.35,2.65,0.73,4121618,1149099916.9,44176
2026-07-07,BAJAJHIND,BAJAJ HINDUSTHAN SUGAR LT,17.88,17.9,17.43,17.48,17.83,-1.96,0.47,2.63,0.28,4105041,71997749.96,8039
2026-07-07,ADANIENSOL,ADANI ENERGY SOLUTION LTD,1637.7,1663.9,1616.0,1651.0,1622.8,1.74,47.9,2.92,0.92,4092032,6722119334.0,88073
